주간_시작일,상품명,target_audience,수량,금액,평점,배송소요시간,카테고리,브랜드,spend,clicks,impressions,conversions,roas
2023-11-13,Milk,Inactive,3,1796.4900000000002,5.0,9.0,Dairy & Breakfast,"Wali, Virk and Iyer",51092.15,12733,111478,1360,2.894761904761905
2023-12-04,Milk,Inactive,2,1197.66,5.0,16.0,Dairy & Breakfast,"Wali, Virk and Iyer",53880.52,9401,102698,1025,2.716111111111111
2023-12-11,Milk,All,1,598.83,5.0,16.0,Dairy & Breakfast,"Wali, Virk and Iyer",54870.52,8217,90832,969,2.8327777777777774
2024-01-15,Milk,All,1,598.83,5.0,24.0,Dairy & Breakfast,"Wali, Virk and Iyer",39169.83,7784,64391,644,2.738571428571429
2024-02-12,Milk,Inactive,2,1197.66,4.0,18.0,Dairy & Breakfast,"Wali, Virk and Iyer",42007.979999999996,8213,77101,988,2.71625
2024-02-19,Milk,New Users,3,1796.4900000000002,4.0,17.0,Dairy & Breakfast,"Wali, Virk and Iyer",68388.43,11869,115340,1349,2.4952380952380953
2024-02-26,Milk,Premium,3,1796.4900000000002,3.0,7.0,Dairy & Breakfast,"Wali, Virk and Iyer",27401.34,7372,53516,576,2.812727272727273
2024-03-04,Milk,New Users,1,598.83,3.0,10.0,Dairy & Breakfast,"Wali, Virk and Iyer",47136.08,8818,81728,887,2.6925
2024-04-22,Milk,Inactive,2,1197.66,3.0,10.0,Dairy & Breakfast,"Wali, Virk and Iyer",45856.72,7983,87673,709,2.7028571428571433
2024-05-06,Milk,All,2,1197.66,3.0,11.0,Dairy & Breakfast,"Wali, Virk and Iyer",39379.14,8075,87199,752,2.7742857142857145
2024-05-20,Milk,Premium,1,598.83,4.0,15.0,Dairy & Breakfast,"Wali, Virk and Iyer",68183.27,12961,145810,1275,2.8070833333333334
2024-07-29,Milk,All,1,598.83,4.0,25.0,Dairy & Breakfast,"Wali, Virk and Iyer",31118.879999999997,6446,61768,752,2.8975000000000004
2024-08-19,Milk,All,2,1197.66,5.0,18.0,Dairy & Breakfast,"Wali, Virk and Iyer",42931.78,7630,83765,1040,2.683333333333333
2024-10-14,Milk,All,3,1796.4900000000002,4.0,21.0,Dairy & Breakfast,"Wali, Virk and Iyer",43145.28,7862,86509,849,2.717142857142857
2024-10-28,Milk,New Users,2,1197.66,3.0,23.0,Dairy & Breakfast,"Wali, Virk and Iyer",55309.729999999996,11702,87032,986,2.9066666666666667
2024-10-28,Milk,Premium,2,1197.66,3.0,10.0,Dairy & Breakfast,"Wali, Virk and Iyer",35877.58,6800,69820,503,2.8366666666666664
2023-03-13,Nuts,New Users,1,556.35,4.0,22.0,Snacks & Munchies,Karpe Inc,24045.32,5249,52495,436,2.82875
2023-04-03,Nuts,Inactive,3,499.26,1.0,13.0,Snacks & Munchies,Kala-Vig,34810.75,7288,73510,673,2.2623076923076924
2023-04-24,Nuts,Premium,1,556.35,5.0,14.0,Snacks & Munchies,Karpe Inc,69103.31999999999,11185,136869,1520,2.6276923076923073
2023-05-08,Nuts,Inactive,3,499.26,3.0,8.0,Snacks & Munchies,Kala-Vig,26339.56,6484,55710,586,2.748
2023-05-08,Nuts,Premium,1,976.55,4.0,10.0,Snacks & Munchies,Bahl-Pau,62558.4,9978,113390,996,2.4765
2023-05-15,Nuts,Inactive,1,556.35,2.0,9.0,Snacks & Munchies,Karpe Inc,47354.39,7461,77569,716,2.5820000000000003
2023-05-15,Nuts,New Users,1,556.35,4.0,7.0,Snacks & Munchies,Karpe Inc,46403.020000000004,8224,107575,943,2.8294117647058825
2023-05-29,Nuts,Inactive,1,267.61,5.0,8.0,Snacks & Munchies,Jha Group,72971.98,11840,124348,1406,2.623913043478261
2023-06-05,Nuts,New Users,3,2929.65,4.0,18.0,Snacks & Munchies,Bahl-Pau,59135.65,8674,83594,799,2.816315789473684
2023-07-03,Nuts,New Users,6,2168.3100000000004,2.0,22.5,Snacks & Munchies,Karpe Inc,63605.99,13273,138032,1219,2.3195652173913044
2023-07-17,Nuts,All,1,556.35,4.0,18.0,Snacks & Munchies,Karpe Inc,35819.770000000004,7441,76967,759,2.773846153846154
2023-07-24,Nuts,All,2,1953.1,4.0,36.0,Snacks & Munchies,Bahl-Pau,47950.240000000005,8438,83866,833,2.775625
2023-07-31,Nuts,New Users,2,535.22,4.0,23.0,Snacks & Munchies,Jha Group,54874.95,10482,99265,903,2.6105555555555555
2023-08-07,Nuts,All,2,1112.7,3.0,16.0,Snacks & Munchies,Karpe Inc,37545.88,6993,87504,725,2.77
2023-08-07,Nuts,New Users,2,332.84,2.0,15.0,Snacks & Munchies,Kala-Vig,82206.24,12667,122689,1282,2.6925000000000003
2023-08-07,Nuts,Premium,2,1953.1,1.0,16.0,Snacks & Munchies,Bahl-Pau,30287.65,7212,54979,608,2.847272727272727
2023-08-21,Nuts,Premium,3,2929.65,4.0,30.0,Snacks & Munchies,Bahl-Pau,50311.37,12728,104313,780,2.6957894736842105
2023-09-04,Nuts,All,1,267.61,4.0,11.0,Snacks & Munchies,Jha Group,41361.89,8611,90427,695,2.467142857142857
2023-09-18,Nuts,Inactive,3,1669.0500000000002,2.0,11.0,Snacks & Munchies,Karpe Inc,34751.3,4847,57901,622,2.4541666666666666
2023-10-02,Nuts,All,2,1953.1,4.0,44.0,Snacks & Munchies,Bahl-Pau,43100.62,7506,74614,738,2.988571428571429
2023-10-09,Nuts,New Users,1,556.35,2.0,37.0,Snacks & Munchies,Karpe Inc,54410.89,6581,84851,827,3.0441176470588234
2023-10-16,Nuts,All,1,166.42,1.0,15.0,Snacks & Munchies,Kala-Vig,37222.0,6480,80774,625,3.0233333333333334
2023-11-06,Nuts,All,2,535.22,4.0,14.0,Snacks & Munchies,Jha Group,36042.15,6787,66737,767,2.924285714285714
2023-11-06,Nuts,Inactive,2,1953.1,4.0,40.0,Snacks & Munchies,Bahl-Pau,45682.46,9224,79717,867,2.5733333333333333
2023-11-06,Nuts,New Users,2,535.22,4.0,25.0,Snacks & Munchies,Jha Group,47853.24,8348,84252,1090,3.238235294117647
2023-11-13,Nuts,Premium,1,556.35,5.0,7.0,Snacks & Munchies,Karpe Inc,49246.76,7391,86469,724,2.6806666666666668
2023-11-20,Nuts,New Users,2,1953.1,4.0,20.0,Snacks & Munchies,Bahl-Pau,48614.31,11025,103325,1215,2.6894736842105265
2023-11-20,Nuts,Premium,2,1953.1,3.0,18.0,Snacks & Munchies,Bahl-Pau,40507.58,8257,78148,832,2.866153846153846
2023-11-27,Nuts,Inactive,1,976.55,5.0,18.0,Snacks & Munchies,Bahl-Pau,44676.42,6851,72278,636,2.772307692307692
2023-12-04,Nuts,Inactive,1,267.61,3.0,21.0,Snacks & Munchies,Jha Group,53880.52,9401,102698,1025,2.716111111111111
2023-12-11,Nuts,All,2,1112.7,2.0,17.0,Snacks & Munchies,Karpe Inc,54870.52,8217,90832,969,2.8327777777777774
2023-12-11,Nuts,Inactive,3,802.83,4.0,42.0,Snacks & Munchies,Jha Group,20027.67,2380,38212,347,3.028333333333333
2024-01-01,Nuts,Premium,2,332.84,1.0,24.0,Snacks & Munchies,Kala-Vig,53382.9,9502,87521,899,2.651111111111111
2024-01-15,Nuts,New Users,1,556.35,4.0,38.0,Snacks & Munchies,Karpe Inc,44398.89,8534,64222,801,3.0592307692307688
2024-01-29,Nuts,All,2,1112.7,3.0,18.0,Snacks & Munchies,Karpe Inc,47189.21,9148,89216,874,2.998125
2024-01-29,Nuts,Premium,3,2929.65,1.0,12.0,Snacks & Munchies,Bahl-Pau,54636.56,8867,103201,960,3.0655555555555556
2024-02-12,Nuts,All,2,535.22,3.0,14.0,Snacks & Munchies,Jha Group,50977.15,8747,88241,792,2.40875
2024-02-26,Nuts,Premium,2,332.84,3.0,25.0,Snacks & Munchies,Kala-Vig,27401.34,7372,53516,576,2.812727272727273
2024-03-11,Nuts,Premium,2,535.22,5.0,18.0,Snacks & Munchies,Jha Group,47296.33,7499,75021,780,2.4764285714285714
2024-03-25,Nuts,All,2,332.84,1.0,16.0,Snacks & Munchies,Kala-Vig,46583.74,8746,97499,960,2.462222222222222
2024-03-25,Nuts,Inactive,3,499.26,3.0,23.0,Snacks & Munchies,Kala-Vig,47899.48,8783,92801,791,2.66375
2024-04-01,Nuts,New Users,3,2929.65,4.0,9.0,Snacks & Munchies,Bahl-Pau,38206.86,9618,84673,733,2.6942857142857144
2024-04-01,Nuts,Premium,1,166.42,2.0,18.0,Snacks & Munchies,Kala-Vig,41199.79,6303,86785,842,2.801333333333333
2024-04-15,Nuts,New Users,3,802.83,4.0,22.0,Snacks & Munchies,Jha Group,57591.46,7723,84026,908,2.848235294117647
2024-04-22,Nuts,New Users,1,976.55,3.0,30.0,Snacks & Munchies,Bahl-Pau,31959.11,7720,86281,791,3.1738461538461538
2024-05-13,Nuts,Premium,1,976.55,1.0,30.0,Snacks & Munchies,Bahl-Pau,42135.32,8737,79719,672,3.0507142857142857
2024-05-20,Nuts,Inactive,3,499.26,3.0,22.0,Snacks & Munchies,Kala-Vig,40423.51,7093,59479,709,2.7758333333333334
2024-05-27,Nuts,All,1,166.42,2.0,33.0,Snacks & Munchies,Kala-Vig,50473.36,10173,75535,891,2.605882352941176
2024-05-27,Nuts,New Users,6,3428.91,3.0,11.5,Snacks & Munchies,Bahl-Pau,48942.94,8860,105039,1218,2.8389473684210524
2024-06-03,Nuts,All,2,535.22,1.0,42.0,Snacks & Munchies,Jha Group,51426.05,8066,58399,688,2.8973333333333335
2024-07-08,Nuts,Premium,1,556.35,1.0,32.0,Snacks & Munchies,Karpe Inc,56124.15,12405,111009,841,2.685263157894737
2024-07-15,Nuts,Inactive,1,267.61,4.0,30.0,Snacks & Munchies,Jha Group,45646.76,9136,93822,807,2.7246666666666663
2024-07-22,Nuts,Premium,1,976.55,3.0,20.0,Snacks & Munchies,Bahl-Pau,45425.35,8981,83976,884,2.6533333333333333
2024-07-29,Nuts,Inactive,1,166.42,1.0,7.0,Snacks & Munchies,Kala-Vig,68692.79000000001,12379,121882,1163,2.644090909090909
2024-08-05,Nuts,New Users,3,1669.0500000000002,5.0,9.0,Snacks & Munchies,Karpe Inc,39713.62,7291,85509,815,2.8857142857142857
2024-08-12,Nuts,All,3,802.83,5.0,17.0,Snacks & Munchies,Jha Group,40872.05,7066,64300,656,2.902307692307692
2024-09-09,Nuts,New Users,2,332.84,2.0,23.0,Snacks & Munchies,Kala-Vig,49142.55,9629,117667,918,2.8744444444444444
2024-09-16,Nuts,All,3,1380.31,4.0,20.0,Snacks & Munchies,Jha Group,48831.39,9002,85051,1074,2.783125
2024-09-30,Nuts,Inactive,1,166.42,5.0,19.0,Snacks & Munchies,Kala-Vig,40365.08,8159,67288,781,2.8200000000000003
2024-10-07,Nuts,All,4,1445.54,2.5,26.0,Snacks & Munchies,Karpe Inc,56869.71,13097,85010,878,3.0123529411764705
2024-10-07,Nuts,Inactive,5,2452.3599999999997,2.5,23.0,Snacks & Munchies,Bahl-Pau,33218.9,5059,64611,556,2.5300000000000002
2024-10-07,Nuts,Premium,1,976.55,4.0,17.0,Snacks & Munchies,Bahl-Pau,61111.5,8919,102961,1088,2.5545
2024-10-14,Nuts,Inactive,3,499.26,3.0,22.0,Snacks & Munchies,Kala-Vig,46139.17,9873,98081,912,2.8305882352941176
2024-10-21,Nuts,All,3,2929.65,3.0,19.0,Snacks & Munchies,Bahl-Pau,42054.95,7499,64990,710,2.8969230769230765
2024-10-28,Nuts,Premium,1,556.35,3.0,22.0,Snacks & Munchies,Karpe Inc,35877.58,6800,69820,503,2.8366666666666664
2023-03-20,Onions,All,1,947.95,4.0,26.0,Fruits & Vegetables,Aurora LLC,46213.98,9103,74750,731,2.9126666666666665
2023-03-20,Onions,Premium,1,947.95,2.0,12.0,Fruits & Vegetables,Aurora LLC,36226.59,6804,65038,658,2.6266666666666665
2023-03-27,Onions,All,2,1869.5,3.0,11.0,Fruits & Vegetables,Ganesan Ltd,46757.7,8393,96262,880,2.623125
2023-03-27,Onions,New Users,3,381.24,5.0,12.0,Fruits & Vegetables,"Wali, Sood and Bala",39971.66,8049,69942,964,3.0021428571428572
2023-03-27,Onions,Premium,3,2632.29,5.0,10.0,Fruits & Vegetables,Agarwal-Dhar,61319.81,11123,97441,1075,2.7783333333333333
2023-04-03,Onions,All,1,877.43,3.0,11.0,Fruits & Vegetables,Agarwal-Dhar,69733.3,11619,104381,1128,2.4895238095238095
2023-04-10,Onions,New Users,2,1754.86,1.0,17.0,Fruits & Vegetables,Agarwal-Dhar,45597.33,7144,78983,875,3.1538461538461537
2023-04-10,Onions,Premium,1,877.43,2.0,18.0,Fruits & Vegetables,Agarwal-Dhar,52395.81,10599,90895,983,2.663888888888889
2023-04-17,Onions,Inactive,2,446.54,4.0,10.0,Fruits & Vegetables,Ratta-Sagar,55584.33,7594,76990,832,2.6413333333333333
2023-05-08,Onions,New Users,1,223.27,4.0,24.0,Fruits & Vegetables,Ratta-Sagar,54002.56,11182,82292,929,2.4555555555555557
2023-05-08,Onions,Premium,1,127.08,5.0,30.0,Fruits & Vegetables,"Wali, Sood and Bala",62558.4,9978,113390,996,2.4765
2023-05-15,Onions,Premium,2,1869.5,4.0,13.0,Fruits & Vegetables,Ganesan Ltd,41141.54,8323,78769,783,2.9407692307692312
2023-05-22,Onions,New Users,4,2986.81,2.5,14.0,Fruits & Vegetables,Agarwal-Dhar,45888.2,7480,74625,659,2.7521428571428572
2023-05-22,Onions,Premium,1,877.43,2.0,20.0,Fruits & Vegetables,Agarwal-Dhar,65568.96,12545,132815,1101,2.670952380952381
2023-05-29,Onions,New Users,1,223.27,5.0,11.0,Fruits & Vegetables,Ratta-Sagar,48001.06,8699,81104,911,2.968125
2023-06-05,Onions,All,2,446.54,3.0,29.0,Fruits & Vegetables,Ratta-Sagar,24321.56,4239,52818,470,2.7344444444444442
2023-06-05,Onions,New Users,3,2843.8500000000004,5.0,9.0,Fruits & Vegetables,Aurora LLC,59135.65,8674,83594,799,2.816315789473684
2023-06-26,Onions,All,2,1869.5,5.0,41.0,Fruits & Vegetables,Ganesan Ltd,32417.34,6409,45535,693,2.715
2023-07-03,Onions,All,3,2804.25,2.0,28.0,Fruits & Vegetables,Ganesan Ltd,37956.409999999996,8498,78114,796,2.666153846153846
2023-07-03,Onions,Inactive,3,381.24,3.0,18.0,Fruits & Vegetables,"Wali, Sood and Bala",43269.45,5844,54507,661,2.9933333333333336
2023-07-03,Onions,New Users,6,3240.97,3.3333333333333335,16.666666666666668,Fruits & Vegetables,Agarwal-Dhar,63605.99,13273,138032,1219,2.3195652173913044
2023-07-24,Onions,Inactive,3,2804.25,4.0,15.0,Fruits & Vegetables,Ganesan Ltd,40968.46,6868,105142,735,2.4766666666666666
2023-07-24,Onions,New Users,3,1063.56,5.0,22.0,Fruits & Vegetables,"Sangha, Nagar and Varty",46816.99,8898,93477,939,2.7025
2023-08-07,Onions,All,1,354.52,3.0,16.0,Fruits & Vegetables,"Sangha, Nagar and Varty",37545.88,6993,87504,725,2.77
2023-08-14,Onions,All,3,2843.8500000000004,3.0,18.0,Fruits & Vegetables,Aurora LLC,62072.81,13155,129989,1261,3.051304347826087
2023-08-14,Onions,Inactive,2,254.16,3.0,28.0,Fruits & Vegetables,"Wali, Sood and Bala",44369.52,8050,81172,826,2.4893333333333336
2023-08-14,Onions,New Users,1,947.95,1.0,43.0,Fruits & Vegetables,Aurora LLC,45510.28,5878,85459,823,2.7542857142857144
2023-08-14,Onions,Premium,3,2804.25,3.0,18.0,Fruits & Vegetables,Ganesan Ltd,31054.84,7578,47772,630,2.4945454545454546
2023-08-21,Onions,All,3,2843.8500000000004,4.0,25.0,Fruits & Vegetables,Aurora LLC,34749.41,5993,61433,635,2.901818181818182
2023-08-21,Onions,New Users,3,2843.8500000000004,3.0,9.0,Fruits & Vegetables,Aurora LLC,29310.280000000002,6518,57574,614,3.03
2023-08-28,Onions,Inactive,2,446.54,4.0,17.0,Fruits & Vegetables,Ratta-Sagar,54430.81,7475,47820,833,2.68
2023-08-28,Onions,New Users,2,1895.9,3.0,26.0,Fruits & Vegetables,Aurora LLC,71970.96,13027,119308,1332,2.7504347826086954
2023-09-04,Onions,All,3,669.8100000000001,1.0,17.0,Fruits & Vegetables,Ratta-Sagar,41361.89,8611,90427,695,2.467142857142857
2023-09-04,Onions,Inactive,2,1869.5,5.0,41.0,Fruits & Vegetables,Ganesan Ltd,73121.94,13862,135099,1640,2.486666666666667
2023-09-11,Onions,Inactive,2,1895.9,4.0,44.0,Fruits & Vegetables,Aurora LLC,42408.62,8023,72408,811,2.5435714285714286
2023-09-11,Onions,New Users,3,2804.25,4.0,8.0,Fruits & Vegetables,Ganesan Ltd,54414.37,9344,117560,1089,2.739
2023-09-18,Onions,All,1,947.95,3.0,17.0,Fruits & Vegetables,Aurora LLC,46118.44,9019,92787,953,2.9362500000000002
2023-09-25,Onions,Inactive,1,127.08,5.0,26.0,Fruits & Vegetables,"Wali, Sood and Bala",56978.32,9163,114363,894,2.457777777777778
2023-09-25,Onions,Premium,5,3250.79,5.0,22.5,Fruits & Vegetables,Ratta-Sagar,57554.71,8979,126897,1013,2.6420000000000003
2023-10-02,Onions,Inactive,3,2632.29,5.0,23.0,Fruits & Vegetables,Agarwal-Dhar,42641.6,9479,93748,858,2.271875
2023-10-16,Onions,Inactive,2,1869.5,4.0,25.0,Fruits & Vegetables,Ganesan Ltd,63893.43,13328,81561,1301,3.0938095238095236
2023-10-23,Onions,New Users,1,127.08,3.0,15.0,Fruits & Vegetables,"Wali, Sood and Bala",14268.95,4145,49901,428,2.575714285714286
2023-10-30,Onions,Premium,3,2632.29,3.0,13.0,Fruits & Vegetables,Agarwal-Dhar,48699.99,8942,102514,834,2.7664705882352942
2023-11-06,Onions,New Users,5,3290.3900000000003,4.5,17.0,Fruits & Vegetables,Ratta-Sagar,47853.24,8348,84252,1090,3.238235294117647
2023-11-13,Onions,All,3,2843.8500000000004,5.0,23.0,Fruits & Vegetables,Aurora LLC,37227.729999999996,6464,74209,558,2.5175
2023-11-13,Onions,New Users,2,709.04,3.0,6.0,Fruits & Vegetables,"Sangha, Nagar and Varty",46076.9,10407,80066,931,2.739333333333333
2023-11-20,Onions,All,2,1754.86,3.0,34.0,Fruits & Vegetables,Agarwal-Dhar,57442.38,10851,103540,830,2.5741176470588236
2023-11-27,Onions,New Users,1,223.27,4.0,14.0,Fruits & Vegetables,Ratta-Sagar,35592.63,6646,63169,704,2.838461538461538
2023-12-04,Onions,Inactive,3,2804.25,4.0,8.0,Fruits & Vegetables,Ganesan Ltd,53880.52,9401,102698,1025,2.716111111111111
2023-12-04,Onions,New Users,6,1051.0500000000002,3.3333333333333335,20.333333333333332,Fruits & Vegetables,Ratta-Sagar,37636.46,7938,78492,707,2.8153846153846156
2023-12-04,Onions,Premium,4,508.32,2.0,22.0,Fruits & Vegetables,"Wali, Sood and Bala",25263.09,7029,53386,418,2.5244444444444443
2023-12-11,Onions,New Users,1,223.27,4.0,38.0,Fruits & Vegetables,Ratta-Sagar,68191.95,13037,150904,1270,2.78375
2023-12-18,Onions,All,3,669.8100000000001,3.0,15.0,Fruits & Vegetables,Ratta-Sagar,36874.94,7473,78834,537,2.8561538461538465
2023-12-18,Onions,Inactive,1,947.95,1.0,16.0,Fruits & Vegetables,Aurora LLC,59080.48,10568,99576,1051,2.7649999999999997
2023-12-25,Onions,Premium,3,2632.29,3.0,8.0,Fruits & Vegetables,Agarwal-Dhar,41944.23,8368,77566,793,2.728
2024-01-01,Onions,New Users,1,223.27,5.0,14.0,Fruits & Vegetables,Ratta-Sagar,40567.59,6335,73513,947,2.742
2024-01-29,Onions,All,2,1895.9,3.0,34.0,Fruits & Vegetables,Aurora LLC,47189.21,9148,89216,874,2.998125
2024-02-05,Onions,All,3,2804.25,5.0,33.0,Fruits & Vegetables,Ganesan Ltd,52889.51,9910,92258,1033,3.1705555555555556
2024-02-05,Onions,Inactive,3,2632.29,3.0,12.0,Fruits & Vegetables,Agarwal-Dhar,34733.56,4535,44693,509,2.6727272727272724
2024-02-12,Onions,All,1,127.08,4.0,16.0,Fruits & Vegetables,"Wali, Sood and Bala",50977.15,8747,88241,792,2.40875
2024-02-12,Onions,New Users,1,223.27,4.0,13.0,Fruits & Vegetables,Ratta-Sagar,40265.97,7567,87260,927,2.4705882352941178
2024-02-19,Onions,All,1,354.52,3.0,19.0,Fruits & Vegetables,"Sangha, Nagar and Varty",34839.02,4213,53535,749,3.0954545454545452
2024-02-19,Onions,Inactive,1,934.75,3.0,25.0,Fruits & Vegetables,Ganesan Ltd,27292.18,5402,62095,591,2.775
2024-02-26,Onions,New Users,2,254.16,3.0,16.0,Fruits & Vegetables,"Wali, Sood and Bala",67288.18,9821,94368,1159,3.043
2024-03-04,Onions,All,1,934.75,4.0,15.0,Fruits & Vegetables,Ganesan Ltd,43578.61,7724,93229,744,2.972857142857143
2024-03-11,Onions,All,2,254.16,4.0,15.0,Fruits & Vegetables,"Wali, Sood and Bala",63053.08,11806,126922,1426,2.591818181818182
2024-03-18,Onions,New Users,3,2632.29,4.0,18.0,Fruits & Vegetables,Agarwal-Dhar,68871.54,11156,110146,1104,2.9025
2024-03-18,Onions,Premium,1,934.75,5.0,23.0,Fruits & Vegetables,Ganesan Ltd,55150.46,8590,78379,1012,2.6925
2024-03-25,Onions,All,4,1258.67,3.5,23.5,Fruits & Vegetables,Agarwal-Dhar,46583.74,8746,97499,960,2.462222222222222
2024-03-25,Onions,Inactive,3,2843.8500000000004,4.0,32.0,Fruits & Vegetables,Aurora LLC,47899.48,8783,92801,791,2.66375
2024-04-08,Onions,All,2,1754.86,4.0,16.0,Fruits & Vegetables,Agarwal-Dhar,39984.67,9077,78757,957,2.767857142857143
2024-04-08,Onions,Premium,2,254.16,4.0,14.0,Fruits & Vegetables,"Wali, Sood and Bala",46345.15,10007,91731,1044,2.896470588235294
2024-04-15,Onions,All,1,354.52,5.0,43.0,Fruits & Vegetables,"Sangha, Nagar and Varty",71479.47,11886,118898,1307,2.838181818181818
2024-04-22,Onions,All,2,1869.5,4.0,42.0,Fruits & Vegetables,Ganesan Ltd,56313.44,10511,97729,869,2.7325
2024-04-22,Onions,New Users,2,1754.86,5.0,17.0,Fruits & Vegetables,Agarwal-Dhar,31959.11,7720,86281,791,3.1738461538461538
2024-05-06,Onions,Premium,3,381.24,4.0,14.0,Fruits & Vegetables,"Wali, Sood and Bala",53933.34,9788,117499,1028,3.0673684210526315
2024-05-13,Onions,All,4,2759.37,3.0,18.5,Fruits & Vegetables,Agarwal-Dhar,48601.899999999994,8408,71656,696,2.5
2024-05-20,Onions,All,1,223.27,1.0,39.0,Fruits & Vegetables,Ratta-Sagar,35856.88,6902,63570,538,2.429
2024-05-20,Onions,Inactive,3,669.8100000000001,4.0,8.0,Fruits & Vegetables,Ratta-Sagar,40423.51,7093,59479,709,2.7758333333333334
2024-06-03,Onions,New Users,3,669.8100000000001,4.0,18.0,Fruits & Vegetables,Ratta-Sagar,29561.71,7489,62848,802,2.629166666666667
2024-07-01,Onions,New Users,1,127.08,4.0,29.0,Fruits & Vegetables,"Wali, Sood and Bala",37148.18,6483,71605,823,3.2775
2024-07-15,Onions,All,5,2424.67,3.0,22.5,Fruits & Vegetables,Ratta-Sagar,59181.03,9778,88717,1150,3.0316666666666667
2024-07-22,Onions,All,2,1895.9,4.0,43.0,Fruits & Vegetables,Aurora LLC,48766.61,8111,104841,878,3.141875
2024-08-05,Onions,New Users,2,1869.5,3.0,20.0,Fruits & Vegetables,Ganesan Ltd,39713.62,7291,85509,815,2.8857142857142857
2024-08-12,Onions,Inactive,2,1869.5,1.0,18.0,Fruits & Vegetables,Ganesan Ltd,60186.090000000004,10495,95509,1056,2.843888888888889
2024-08-12,Onions,New Users,1,127.08,4.0,14.0,Fruits & Vegetables,"Wali, Sood and Bala",42068.48,9251,86974,730,3.0493333333333337
2024-08-12,Onions,Premium,1,354.52,4.0,20.0,Fruits & Vegetables,"Sangha, Nagar and Varty",38786.15,12063,95529,1079,2.9188235294117644
2024-08-19,Onions,All,2,1895.9,4.0,10.0,Fruits & Vegetables,Aurora LLC,42931.78,7630,83765,1040,2.683333333333333
2024-08-19,Onions,New Users,2,446.54,4.0,13.0,Fruits & Vegetables,Ratta-Sagar,45246.73,7639,100450,825,2.626875
2024-08-26,Onions,Inactive,3,932.31,3.0,11.5,Fruits & Vegetables,"Sangha, Nagar and Varty",42613.38,7763,87084,906,2.865
2024-09-02,Onions,Inactive,1,934.75,3.0,45.0,Fruits & Vegetables,Ganesan Ltd,33369.62,4976,55677,663,2.6954545454545453
2024-09-23,Onions,All,2,1869.5,3.0,42.0,Fruits & Vegetables,Ganesan Ltd,47070.4,9221,83464,954,2.551875
2024-09-30,Onions,All,2,254.16,2.0,31.0,Fruits & Vegetables,"Wali, Sood and Bala",45540.23,9842,86000,785,2.715625
2024-10-07,Onions,All,1,877.43,4.0,18.0,Fruits & Vegetables,Agarwal-Dhar,56869.71,13097,85010,878,3.0123529411764705
2024-10-07,Onions,Inactive,1,223.27,4.0,35.0,Fruits & Vegetables,Ratta-Sagar,33218.9,5059,64611,556,2.5300000000000002
2024-10-14,Onions,Inactive,2,1895.9,4.0,18.0,Fruits & Vegetables,Aurora LLC,46139.17,9873,98081,912,2.8305882352941176
2024-10-14,Onions,Premium,3,2843.8500000000004,4.0,16.0,Fruits & Vegetables,Aurora LLC,46563.91,10065,84660,753,2.6262499999999998
2024-10-21,Onions,Inactive,3,2804.25,4.0,7.0,Fruits & Vegetables,Ganesan Ltd,67717.91,11409,146839,1048,2.720833333333333
2024-10-21,Onions,New Users,1,127.08,5.0,14.0,Fruits & Vegetables,"Wali, Sood and Bala",34218.229999999996,6987,68838,605,2.699090909090909
2024-10-28,Onions,Premium,2,1869.5,4.0,22.0,Fruits & Vegetables,Ganesan Ltd,35877.58,6800,69820,503,2.8366666666666664
2023-03-13,Orange Juice,New Users,3,2644.26,4.0,21.0,Cold Drinks & Juices,Baral-Kamdar,24045.32,5249,52495,436,2.82875
2023-03-20,Orange Juice,New Users,1,264.89,4.0,20.0,Cold Drinks & Juices,Chana LLC,56821.229999999996,8345,85204,1018,2.6776470588235295
