주간_시작일,지역,상품명,주간_상품_판매량,주간_평균_최고기온,주간_평균_최저기온,주간_평균_일교차,주간_평균_강수량,주간_폭염_일수,주간_폭우_일수
2024-02-13,Unnao,Nuts,2,24.4,12.1,12.3,0.0,0.0,0.0
2024-02-13,Unnao,Onions,1,25.1,11.6,13.500000000000002,0.0,0.0,0.0
2024-02-20,Ahmednagar,Toothpaste,3,30.1,18.6,11.5,0.0,0.0,0.0
2024-02-20,Aizawl,Cola,2,27.3,15.2,12.1,0.2,0.0,0.0
2024-02-20,Alappuzha,Pet Treats,1,31.8,25.0,6.800000000000001,1.4,0.0,0.0
2024-02-20,Allahabad,Chocolates,2,25.1,12.2,12.900000000000002,0.0,0.0,0.0
2024-02-20,Amritsar,Cat Food,2,20.6,7.0,13.6,0.0,0.0,0.0
2024-02-20,Anand,Toothpaste,3,31.4,15.5,15.9,0.0,0.0,0.0
2024-02-20,Anantapur,Baby Wipes,3,33.3,19.9,13.4,0.0,0.0,0.0
2024-02-20,Bhimavaram,Cough Syrup,2,33.3,19.7,13.599999999999998,0.0,0.0,0.0
2024-02-20,Bhopal,Soap,3,25.9,15.4,10.499999999999998,0.0,0.0,0.0
2024-02-20,Bikaner,Sugar,3,23.0,14.2,8.8,0.0,0.0,0.0
2024-02-20,Burhanpur,Vitamins,2,28.5,17.8,10.7,0.0,0.0,0.0
2024-02-20,Buxar,Carrots,1,23.8,11.1,12.7,0.0,0.0,0.0
2024-02-20,Chinsurah,Cola,1,32.9,20.7,12.2,0.0,0.0,0.0
2024-02-20,Chinsurah,Wheat Flour,3,28.0,17.7,10.3,0.0,0.0,0.0
2024-02-20,Darbhanga,Potatoes,3,27.6,15.2,12.400000000000002,2.3,0.0,0.0
2024-02-20,Davanagere,Toilet Cleaner,2,32.1,20.1,12.0,0.0,0.0,0.0
2024-02-20,Deoghar,Ice Cream,3,29.8,16.5,13.3,0.0,0.0,0.0
2024-02-20,Deoghar,Lotion,1,23.7,13.6,10.1,0.9,0.0,0.0
2024-02-20,Dhule,Rice,3,31.8,19.6,12.2,0.0,0.0,0.0
2024-02-20,Firozabad,Popcorn,2,25.5,10.9,14.6,0.0,0.0,0.0
2024-02-20,Ghaziabad,Mangoes,2,24.7,9.9,14.8,0.0,0.0,0.0
2024-02-20,Gulbarga,Orange Juice,2,32.0,19.7,12.3,0.0,0.0,0.0
2024-02-20,Haldia,Potatoes,1,24.9,18.4,6.5,3.6,0.0,0.0
2024-02-20,Hospet,Bread,2,32.0,19.7,12.3,0.0,0.0,0.0
2024-02-20,Hyderabad,Ice Cream,2,32.5,19.3,13.2,0.0,0.0,0.0
2024-02-20,Imphal,Frozen Vegetables,3,27.3,15.2,12.1,0.2,0.0,0.0
2024-02-20,Imphal,Iced Tea,1,27.3,15.2,12.1,0.2,0.0,0.0
2024-02-20,Jalgaon,Pet Treats,2,31.5,20.3,11.2,0.0,0.0,0.0
2024-02-20,Jammu,Spinach,1,25.9,12.1,13.8,0.0,0.0,0.0
2024-02-20,Jehanabad,Baby Wipes,1,27.6,15.2,12.400000000000002,2.3,0.0,0.0
2024-02-20,Kalyan-Dombivli,Lotion,2,28.6,20.5,8.100000000000001,0.2,0.0,0.0
2024-02-20,Kanpur,Popcorn,1,25.5,10.9,14.6,0.0,0.0,0.0
2024-02-20,Karawal Nagar,Diapers,2,25.0,10.4,14.6,0.0,0.0,0.0
2024-02-20,Khora ,Onions,1,27.0,14.4,12.6,0.2,0.0,0.0
2024-02-20,Kozhikode,Rice,2,33.1,25.6,7.5,0.6,0.0,0.0
2024-02-20,Miryalaguda,Toothpaste,3,33.7,18.7,15.000000000000004,0.1,0.0,0.0
2024-02-20,Muzaffarnagar,Frozen Pizza,3,24.8,10.2,14.6,0.0,0.0,0.0
2024-02-20,Nagpur,Sugar,3,31.5,20.3,11.2,0.0,0.0,0.0
2024-02-20,Nanded,Cheese,2,30.1,18.6,11.5,0.0,0.0,0.0
2024-02-20,Nangloi Jat,Orange Juice,2,24.0,10.9,13.1,0.0,0.0,0.0
2024-02-20,Ongole,Onions,1,32.5,19.3,13.2,0.0,0.0,0.0
2024-02-20,Panihati,Biscuits,3,28.8,19.5,9.3,0.2,0.0,0.0
2024-02-20,Panihati,Lotion,1,28.5,17.5,11.0,0.0,0.0,0.0
2024-02-20,Panihati,Milk,3,30.0,21.1,8.899999999999999,3.5,0.0,0.0
2024-02-20,Rajkot,Pet Treats,3,30.6,15.6,15.000000000000002,0.0,0.0,0.0
2024-02-20,Rampur,Pet Treats,1,27.0,14.4,12.6,0.2,0.0,0.0
2024-02-20,Ranchi,Toilet Cleaner,2,22.4,13.9,8.499999999999998,0.0,0.0,0.0
2024-02-20,Rewa,Frozen Biryani,1,27.0,13.6,13.4,0.0,0.0,0.0
2024-02-20,Salem,Bread,2,33.4,25.5,7.899999999999999,0.9,0.0,0.0
2024-02-20,Sambhal,Chips,3,25.0,12.6,12.4,0.0,0.0,0.0
2024-02-20,Sasaram,Rice,2,26.0,12.9,13.1,0.0,0.0,0.0
2024-02-20,Secunderabad,Pet Treats,3,33.0,19.0,14.0,0.0,0.0,0.0
2024-02-20,Singrauli,Soap,3,25.9,15.4,10.499999999999998,0.0,0.0,0.0
2024-02-20,Sirsa,Pulses,2,21.6,10.2,11.400000000000002,0.2,0.0,0.0
2024-02-20,Suryapet,Butter,1,33.3,19.7,13.599999999999998,0.0,0.0,0.0
2024-02-20,Thiruvananthapuram,Lotion,1,31.2,23.5,7.699999999999999,4.9,0.0,0.0
2024-02-20,Tirunelveli,Rice,3,32.2,23.2,9.000000000000004,0.0,0.0,0.0
2024-02-20,Tiruppur,Pet Treats,3,30.9,23.2,7.699999999999999,0.1,0.0,0.0
2024-02-20,Udaipur,Cat Food,1,26.1,13.6,12.500000000000002,0.0,0.0,0.0
2024-02-20,Vadodara,Pet Treats,3,30.6,15.6,15.000000000000002,0.0,0.0,0.0
2024-02-20,Yamunanagar,Baby Wipes,2,21.6,10.2,11.400000000000002,0.2,0.0,0.0
2024-02-27,Adoni,Bread,3,34.3,20.2,14.099999999999998,0.0,0.0,0.0
2024-02-27,Allahabad,Onions,2,28.4,12.9,15.499999999999998,0.0,0.0,0.0
2024-02-27,Ambattur,Ice Cream,2,33.0,22.9,10.1,0.0,0.0,0.0
2024-02-27,Amritsar,Cereal,1,18.5,11.6,6.9,10.4,0.0,0.0
2024-02-27,Amritsar,Chocolates,1,18.7,9.3,9.4,0.0,0.0,0.0
2024-02-27,Baranagar,Mango Drink,3,31.4,20.1,11.299999999999995,1.1,0.0,0.0
2024-02-27,Bareilly,Pet Treats,1,26.0,13.5,12.5,0.0,0.0,0.0
2024-02-27,Berhampur,Cat Food,2,33.7,22.7,11.000000000000004,0.0,0.0,0.0
2024-02-27,Bhimavaram,Toilet Cleaner,1,34.3,20.2,14.099999999999998,0.0,0.0,0.0
2024-02-27,Bulandshahr,Ice Cream,3,25.8,13.4,12.4,0.0,0.0,0.0
2024-02-27,Chittoor,Frozen Biryani,1,34.8,21.0,13.799999999999995,0.0,0.0,0.0
2024-02-27,Darbhanga,Lotion,2,26.9,12.9,13.999999999999998,0.0,0.0,0.0
2024-02-27,Dharmavaram,Detergent,1,33.3,19.5,13.799999999999995,0.0,0.0,0.0
2024-02-27,Durgapur,Cough Syrup,3,,,,,0.0,0.0
2024-02-27,Etawah,Cola,3,25.8,13.4,12.4,0.0,0.0,0.0
2024-02-27,Gandhinagar,Lotion,2,34.1,20.2,13.900000000000002,0.0,0.0,0.0
2024-02-27,Gaya,Chips,3,26.9,12.9,13.999999999999998,0.0,0.0,0.0
2024-02-27,Gorakhpur,Dog Food,1,,,,,0.0,0.0
2024-02-27,Guntur,Cough Syrup,2,35.4,20.7,14.7,0.0,0.0,0.0
2024-02-27,Gurgaon,Chocolates,1,18.5,11.6,6.9,10.4,0.0,0.0
2024-02-27,Haldia,Chips,1,31.5,20.8,10.7,0.3,0.0,0.0
2024-02-27,Haldia,Cough Syrup,2,29.0,18.0,11.0,0.0,0.0,0.0
2024-02-27,Hazaribagh,Diapers,3,25.2,14.6,10.6,0.2,0.0,0.0
2024-02-27,Hospet,Dog Food,3,32.7,18.4,14.300000000000004,0.0,0.0,0.0
2024-02-27,Hubli–Dharwad,Cough Syrup,1,32.5,17.5,15.0,0.0,0.0,0.0
2024-02-27,Jalgaon,Frozen Biryani,1,34.0,20.9,13.1,0.0,0.0,0.0
2024-02-27,Jaunpur,Toilet Cleaner,1,26.7,13.1,13.6,0.0,0.0,0.0
2024-02-27,Jodhpur,Salt,3,25.0,12.9,12.1,0.0,0.0,0.0
2024-02-27,Kalyan-Dombivli,Diapers,1,30.1,22.0,8.100000000000001,0.0,0.0,0.0
2024-02-27,Karaikudi,Carrots,3,31.5,23.8,7.699999999999999,0.0,0.0,0.0
2024-02-27,Karawal Nagar,Cough Syrup,1,24.5,14.1,10.4,0.9,0.0,0.0
2024-02-27,Karnal,Cheese,1,22.6,15.1,7.500000000000002,30.6,0.0,0.0
2024-02-27,Latur,Pet Treats,2,28.0,20.5,7.5,0.2,0.0,0.0
2024-02-27,Ludhiana,Toilet Cleaner,3,18.5,11.6,6.9,10.4,0.0,0.0
2024-02-27,Madurai,Biscuits,3,30.9,25.1,5.799999999999997,0.0,0.0,0.0
2024-02-27,Maheshtala,Curd,3,31.5,20.8,10.7,0.3,0.0,0.0
2024-02-27,Malda,Popcorn,1,31.4,20.1,11.299999999999995,1.1,0.0,0.0
2024-02-27,Mathura,Baby Food,3,26.0,13.5,12.5,0.0,0.0,0.0
2024-02-27,Motihari,Cheese,3,25.8,17.1,8.7,1.8,0.0,0.0
2024-02-27,Muzaffarnagar,Bananas,2,25.0,15.1,9.9,5.6,0.0,0.0
2024-02-27,Nandyal,Shampoo,2,34.3,20.2,14.099999999999998,0.0,0.0,0.0
2024-02-27,Nellore,Biscuits,3,32.9,20.2,12.7,0.0,0.0,0.0
2024-02-27,Nizamabad,Vitamins,2,34.3,20.2,14.099999999999998,0.0,0.0,0.0
2024-02-27,Ongole,Onions,1,34.8,21.0,13.799999999999995,0.0,0.0,0.0
2024-02-27,Ongole,Wheat Flour,2,34.8,21.0,13.799999999999995,0.0,0.0,0.0
2024-02-27,Orai,Sugar,3,26.0,13.5,12.5,0.0,0.0,0.0
2024-02-27,Panvel,Popcorn,2,34.4,22.5,11.9,0.0,0.0,0.0
2024-02-27,Parbhani,Soap,3,35.2,22.5,12.700000000000005,0.0,0.0,0.0
2024-02-27,Pudukkottai,Cat Food,1,30.8,22.3,8.5,0.1,0.0,0.0
2024-02-27,Pune,Biscuits,1,34.0,20.9,13.1,0.0,0.0,0.0
2024-02-27,Rajpur Sonarpur,Iced Tea,3,30.8,18.0,12.8,0.0,0.0,0.0
2024-02-27,Rampur,Cereal,2,26.0,13.5,12.5,0.0,0.0,0.0
2024-02-27,Ranchi,Bread,3,26.2,17.1,9.099999999999998,3.5,0.0,0.0
2024-02-27,Rourkela,Pet Treats,3,33.2,21.4,11.800000000000004,0.0,0.0,0.0
2024-02-27,Saharsa,Chocolates,3,26.1,13.2,12.900000000000002,0.0,0.0,0.0
2024-02-27,Singrauli,Shampoo,1,29.6,19.5,10.1,0.5,0.0,0.0
2024-02-27,Sirsa,Frozen Pizza,1,18.7,9.3,9.4,0.0,0.0,0.0
2024-02-27,Siwan,Bread,3,28.8,14.6,14.2,0.0,0.0,0.0
2024-02-27,South Dumdum,Chocolates,2,29.0,18.0,11.0,0.0,0.0,0.0
2024-02-27,Thane,Milk,3,34.4,22.5,11.9,0.0,0.0,0.0
2024-02-27,Thanjavur,Cereal,2,31.5,24.0,7.5,0.0,0.0,0.0
2024-02-27,Tiruppur,Nuts,2,31.5,24.0,7.5,0.0,0.0,0.0
2024-02-27,Udupi,Baby Wipes,1,32.2,16.4,15.800000000000004,0.0,0.0,0.0
2024-02-27,Unnao,Dish Soap,2,25.0,15.1,9.9,5.6,0.0,0.0
2024-02-27,Vijayawada,Baby Wipes,1,35.0,21.4,13.6,0.0,0.0,0.0
2024-02-27,Warangal,Pet Treats,2,34.3,20.2,14.099999999999998,0.0,0.0,0.0
2024-03-05,Agra,Toothpaste,1,26.1,12.9,13.2,0.0,0.0,0.0
2024-03-05,Aligarh,Mangoes,3,24.8,10.4,14.4,0.0,0.0,0.0
2024-03-05,Ambattur,Dish Soap,3,32.7,24.7,8.000000000000004,0.0,0.0,0.0
2024-03-05,Anantapuram,Pet Treats,2,36.3,23.0,13.299999999999995,0.0,0.0,0.0
2024-03-05,Aurangabad,Eggs,2,35.0,20.6,14.4,0.0,0.0,0.0
2024-03-05,Avadi,Potatoes,4,32.7,23.9,8.800000000000002,0.0,0.0,0.0
2024-03-05,Bardhaman,Lotion,2,31.3,21.0,10.3,0.0,0.0,0.0
2024-03-05,Bareilly,Wheat Flour,3,26.1,12.1,14.000000000000002,0.0,0.0,0.0
2024-03-05,Bathinda,Baby Food,1,24.4,12.1,12.3,0.0,0.0,0.0
2024-03-05,Bijapur,Toilet Cleaner,3,34.5,20.0,14.5,0.0,0.0,0.0
2024-03-05,Bulandshahr,Baby Wipes,3,28.6,13.8,14.8,0.0,0.0,0.0
2024-03-05,Deoghar,Biscuits,1,27.6,12.8,14.8,0.0,0.0,0.0
2024-03-05,Deoghar,Cheese,1,27.1,15.9,11.2,0.0,0.0,0.0
2024-03-05,Dewas,Dog Food,1,32.0,17.5,14.5,0.0,0.0,0.0
2024-03-05,Dindigul,Curd,3,32.7,24.6,8.100000000000001,0.0,0.0,0.0
2024-03-05,Erode,Orange Juice,3,32.7,23.2,9.500000000000004,0.0,0.0,0.0
2024-03-05,Erode,Pet Treats,1,32.8,24.2,8.599999999999998,0.0,0.0,0.0
2024-03-05,Erode,Soap,3,32.7,24.7,8.000000000000004,0.0,0.0,0.0
2024-03-05,Faridabad,Baby Food,1,22.6,11.1,11.500000000000002,0.0,0.0,0.0
2024-03-05,Farrukhabad,Baby Food,2,26.5,13.3,13.2,0.0,0.0,0.0
2024-03-05,Giridih,Cough Syrup,3,27.1,15.9,11.2,0.0,0.0,0.0
2024-03-05,Gwalior,Milk,1,31.6,16.2,15.400000000000002,0.0,0.0,0.0
2024-03-05,Imphal,Biscuits,3,25.4,11.3,14.099999999999998,0.0,0.0,0.0
2024-03-05,Imphal,Pet Treats,3,29.5,14.8,14.7,0.0,0.0,0.0
2024-03-05,Jehanabad,Bread,1,28.9,13.6,15.3,0.0,0.0,0.0
2024-03-05,Karaikudi,Lotion,2,32.7,24.7,8.000000000000004,0.0,0.0,0.0
2024-03-05,Ludhiana,Shampoo,2,22.6,11.1,11.500000000000002,0.0,0.0,0.0
2024-03-05,Mira-Bhayandar,Chocolates,3,32.8,21.0,11.799999999999995,0.0,0.0,0.0
2024-03-05,Miryalaguda,Carrots,3,34.8,23.0,11.799999999999995,0.2,0.0,0.0
2024-03-05,Motihari,Detergent,3,27.8,15.0,12.8,0.0,0.0,0.0
2024-03-05,Munger,Chocolates,1,26.8,14.1,12.7,0.0,0.0,0.0
2024-03-05,Munger,Pulses,1,27.6,15.4,12.2,0.0,0.0,0.0
2024-03-05,Nadiad,Mangoes,2,33.9,19.0,14.9,0.0,0.0,0.0
2024-03-05,Nagercoil,Shampoo,1,32.8,24.2,8.599999999999998,0.0,0.0,0.0
2024-03-05,Nanded,Pet Treats,3,34.5,20.4,14.1,0.0,0.0,0.0
2024-03-05,Nandyal,Detergent,3,36.3,23.0,13.299999999999995,0.0,0.0,0.0
2024-03-05,Nandyal,Frozen Biryani,1,34.8,23.0,11.799999999999995,0.2,0.0,0.0
2024-03-05,Pallavaram,Bread,3,32.8,24.2,8.599999999999998,0.0,0.0,0.0
2024-03-05,Pimpri-Chinchwad,Pet Treats,1,35.0,21.3,13.7,0.0,0.0,0.0
2024-03-05,Pondicherry,Wheat Flour,3,20.9,8.9,11.999999999999998,0.0,0.0,0.0
2024-03-05,Ranchi,Toilet Cleaner,3,26.9,15.0,11.9,0.0,0.0,0.0
2024-03-05,Satna,Frozen Biryani,3,28.4,14.6,13.8,0.0,0.0,0.0
2024-03-05,Serampore,Pain Reliever,2,30.6,18.9,11.700000000000005,0.0,0.0,0.0
2024-03-05,Shahjahanpur,Instant Noodles,1,23.0,12.4,10.6,0.0,0.0,0.0
2024-03-05,Shimoga,Vitamins,2,34.2,18.9,15.300000000000004,0.0,0.0,0.0
2024-03-05,Shivpuri,Toilet Cleaner,3,28.8,14.7,14.1,0.0,0.0,0.0
2024-03-05,Sikar,Lotion,1,28.7,13.1,15.6,0.0,0.0,0.0
2024-03-05,Sonipat,Cheese,3,20.0,8.2,11.8,0.0,0.0,0.0
2024-03-05,Sri Ganganagar,Frozen Biryani,3,28.7,13.1,15.6,0.0,0.0,0.0
2024-03-05,Sultan Pur Majra,Cough Syrup,3,21.0,9.1,11.9,0.0,0.0,0.0
2024-03-05,Thoothukudi,Baby Food,1,32.7,24.7,8.000000000000004,0.0,0.0,0.0
2024-03-05,Ulhasnagar,Eggs,3,35.0,20.6,14.4,0.0,0.0,0.0
2024-03-05,Uluberia,Bread,1,28.8,19.2,9.6,0.1,0.0,0.0
2024-03-05,Vellore,Salt,2,32.1,23.8,8.3,0.0,0.0,0.0
2024-03-12,Ahmedabad,Pulses,1,35.1,19.3,15.8,0.0,0.0,0.0
2024-03-12,Ambarnath,Pet Treats,3,30.4,19.0,11.4,0.0,0.0,0.0
2024-03-12,Anantapur,Nuts,2,36.3,22.6,13.699999999999996,0.0,0.0,0.0
2024-03-12,Anantapuram,Vitamins,3,36.3,22.6,13.699999999999996,0.0,0.0,0.0
2024-03-12,Aurangabad,Potatoes,2,31.0,20.8,10.2,0.0,0.0,0.0
2024-03-12,Aurangabad,Shampoo,2,31.5,21.9,9.6,0.0,0.0,0.0
2024-03-12,Bardhaman,Eggs,2,32.1,24.1,8.0,0.6,0.0,0.0
2024-03-12,Bardhaman,Toilet Cleaner,2,33.6,22.7,10.900000000000002,3.5,0.0,0.0
2024-03-12,Bareilly,Vitamins,3,31.1,15.1,16.0,0.0,0.0,0.0
2024-03-12,Begusarai,Chocolates,3,32.2,16.1,16.1,0.0,0.0,0.0
2024-03-12,Belgaum,Cheese,1,34.5,21.7,12.8,0.0,0.0,0.0
2024-03-12,Bellary,Carrots,1,34.8,20.0,14.799999999999995,0.0,0.0,0.0
2024-03-12,Chandigarh,Soap,1,29.0,13.9,15.1,0.0,0.0,0.0
2024-03-12,Chapra,Detergent,2,32.2,16.1,16.1,0.0,0.0,0.0
2024-03-12,Chinsurah,Dish Soap,2,29.5,22.6,6.899999999999999,11.7,0.0,0.0
2024-03-12,Darbhanga,Cookies,2,32.2,16.1,16.1,0.0,0.0,0.0
2024-03-12,Darbhanga,Mangoes,1,32.2,16.1,16.1,0.0,0.0,0.0
2024-03-12,Dehri,Wheat Flour,1,31.5,17.5,14.0,0.0,0.0,0.0
2024-03-12,Deoghar,Eggs,2,28.7,18.4,10.3,2.7,0.0,0.0
2024-03-12,Dhule,Chips,3,31.0,20.8,10.2,0.0,0.0,0.0
2024-03-12,Farrukhabad,Rice,3,29.8,16.0,13.8,0.0,0.0,0.0
2024-03-12,Fatehpur,Cola,2,29.8,16.0,13.8,0.0,0.0,0.0
2024-03-12,Ichalkaranji,Frozen Pizza,2,31.0,20.8,10.2,0.0,0.0,0.0
2024-03-12,Jabalpur,Vitamins,3,31.6,18.3,13.3,0.0,0.0,0.0
2024-03-12,Jalandhar,Detergent,3,26.8,13.0,13.8,0.0,0.0,0.0
2024-03-12,Jalna,Baby Wipes,1,30.4,19.0,11.4,0.0,0.0,0.0
2024-03-12,Jehanabad,Onions,2,31.5,17.5,14.0,0.0,0.0,0.0
2024-03-12,Kadapa,Vitamins,1,37.8,22.2,15.599999999999998,0.0,0.0,0.0
2024-03-12,Kakinada,Lemonade,2,37.3,25.9,11.4,0.0,0.0,0.0
2024-03-12,Kamarhati,Sugar,2,33.3,23.1,10.199999999999996,4.3,0.0,0.0
2024-03-12,Kishanganj,Baby Food,2,32.2,16.1,16.1,0.0,0.0,0.0
2024-03-12,Loni,Baby Food,3,29.8,16.0,13.8,0.0,0.0,0.0
2024-03-12,Maheshtala,Pulses,3,33.6,22.7,10.900000000000002,3.5,0.0,0.0
2024-03-12,Meerut,Soap,1,31.0,16.4,14.6,0.0,0.0,0.0
2024-03-12,Motihari,Salt,3,30.8,17.1,13.7,0.0,0.0,0.0
2024-03-12,Nandyal,Mango Drink,3,36.3,22.6,13.699999999999996,0.0,0.0,0.0
2024-03-12,Nangloi Jat,Detergent,2,29.4,13.9,15.499999999999998,0.2,0.0,0.0
2024-03-12,North Dumdum,Toilet Cleaner,1,32.1,24.1,8.0,0.6,0.0,0.0
2024-03-12,Orai,Frozen Biryani,1,30.9,15.5,15.4,0.0,0.0,0.0
2024-03-12,Pali,Dog Food,1,29.9,15.6,14.3,0.0,0.0,0.0
2024-03-12,Pimpri-Chinchwad,Baby Wipes,1,30.0,19.8,10.2,0.0,0.0,0.0
2024-03-12,Rajahmundry,Cola,3,35.4,23.0,12.4,0.0,0.0,0.0
2024-03-12,Rajkot,Frozen Vegetables,3,34.3,20.4,13.9,0.0,0.0,0.0
2024-03-12,Rajkot,Pulses,3,34.1,18.0,16.1,0.0,0.0,0.0
2024-03-12,Ramagundam,Sugar,2,37.3,25.9,11.4,0.0,0.0,0.0
2024-03-12,Ratlam,Eggs,3,32.4,18.4,14.0,0.0,0.0,0.0
2024-03-12,Salem,Curd,1,32.2,25.9,6.300000000000004,0.4,0.0,0.0
2024-03-12,Sikar,Cola,3,28.1,15.1,13.000000000000002,0.0,0.0,0.0
2024-03-12,Tenali,Pain Reliever,1,35.1,22.3,12.8,0.4,0.0,0.0
2024-03-12,Tenali,Toilet Cleaner,1,37.8,22.2,15.599999999999998,0.0,0.0,0.0
2024-03-12,Thane,Lotion,1,31.0,20.8,10.2,0.0,0.0,0.0
2024-03-12,Ujjain,Orange Juice,3,31.6,18.3,13.3,0.0,0.0,0.0
2024-03-12,Yamunanagar,Toilet Cleaner,1,28.5,12.0,16.5,0.0,0.0,0.0
2024-03-19,Anantapur,Toilet Cleaner,1,35.3,23.0,12.299999999999995,0.0,0.0,0.0
2024-03-19,Anantapuram,Cheese,1,35.3,20.9,14.4,0.0,0.0,0.0
2024-03-19,Asansol,Vitamins,1,33.1,22.3,10.8,0.8,0.0,0.0
2024-03-19,Aurangabad,Rice,3,37.8,22.3,15.499999999999996,0.0,0.0,0.0
2024-03-19,Bally,Frozen Pizza,1,28.2,17.1,11.099999999999998,0.0,0.0,0.0
2024-03-19,Bangalore,Onions,3,32.7,20.0,12.700000000000005,0.0,0.0,0.0
2024-03-19,Bhilwara,Eggs,2,36.2,19.5,16.700000000000003,0.0,0.0,0.0
2024-03-19,Bhimavaram,Iced Tea,1,34.9,22.3,12.599999999999998,0.2,0.0,0.0
2024-03-19,Bikaner,Lotion,1,35.4,17.3,18.1,0.0,0.0,0.0
2024-03-19,Bilaspur,Onions,1,34.9,18.1,16.799999999999997,0.0,0.0,0.0
2024-03-19,Chapra,Detergent,2,32.2,20.2,12.000000000000004,1.4,0.0,0.0
2024-03-19,Etawah,Frozen Biryani,1,29.0,13.9,15.1,0.0,0.0,0.0
2024-03-19,Faridabad,Detergent,2,29.0,16.5,12.5,0.0,0.0,0.0
2024-03-19,Jalna,Lotion,3,33.2,20.7,12.500000000000004,0.0,0.0,0.0
2024-03-19,Jalna,Mango Drink,2,33.2,20.7,12.500000000000004,0.0,0.0,0.0
2024-03-19,Jorhat,Bread,1,25.3,16.0,9.3,1.4,0.0,0.0
2024-03-19,Katihar,Bread,1,31.0,17.2,13.8,0.0,0.0,0.0
2024-03-19,Kottayam,Toilet Cleaner,2,33.2,25.2,8.000000000000004,0.0,0.0,0.0
2024-03-19,Loni,Popcorn,3,29.0,13.9,15.1,0.0,0.0,0.0
2024-03-19,Mango,Pet Treats,3,26.4,12.0,14.4,0.0,0.0,0.0
2024-03-19,Meerut,Dish Soap,3,33.9,17.1,16.799999999999997,0.0,0.0,0.0
2024-03-19,Nadiad,Cat Food,1,38.2,21.0,17.200000000000003,0.0,1.0,0.0
2024-03-19,Nangloi Jat,Chocolates,3,32.4,17.8,14.599999999999998,0.0,0.0,0.0
2024-03-19,Nizamabad,Salt,3,35.3,20.9,14.4,0.0,0.0,0.0
2024-03-19,North Dumdum,Baby Wipes,3,26.3,18.5,7.800000000000001,3.3,0.0,0.0
2024-03-19,North Dumdum,Orange Juice,2,30.2,22.5,7.699999999999999,2.3,0.0,0.0
2024-03-19,Panihati,Pulses,1,28.2,17.1,11.099999999999998,0.0,0.0,0.0
2024-03-19,Phagwara,Pet Treats,1,29.0,16.5,12.5,0.0,0.0,0.0
2024-03-19,Rampur,Frozen Biryani,1,28.0,16.0,12.0,0.0,0.0,0.0
2024-03-19,Ranchi,Soap,3,24.9,13.8,11.099999999999998,7.2,0.0,0.0
2024-03-19,Saharsa,Baby Food,3,31.0,18.5,12.5,0.0,0.0,0.0
2024-03-19,Satara,Toilet Cleaner,1,38.0,21.2,16.8,0.0,1.0,0.0
2024-03-19,Shivpuri,Frozen Biryani,2,34.4,17.5,16.9,0.0,0.0,0.0
2024-03-19,Silchar,Detergent,2,26.9,16.2,10.7,1.7,0.0,0.0
2024-03-19,Siwan,Pulses,1,27.0,15.6,11.4,0.3,0.0,0.0
2024-03-19,Tezpur,Curd,1,29.4,16.8,12.599999999999998,0.0,0.0,0.0
2024-03-19,Tezpur,Pet Treats,3,22.5,16.4,6.100000000000001,7.6,0.0,0.0
2024-03-19,Thane,Toilet Cleaner,2,32.5,22.2,10.3,0.0,0.0,0.0
2024-03-19,Thoothukudi,Pulses,3,32.5,24.8,7.699999999999999,0.0,0.0,0.0
2024-03-19,Thoothukudi,Shampoo,3,32.5,24.8,7.699999999999999,0.0,0.0,0.0
2024-03-19,Tumkur,Bread,1,34.5,19.4,15.1,0.0,0.0,0.0
2024-03-19,Udaipur,Tomatoes,2,35.0,20.2,14.8,0.0,0.0,0.0
2024-03-19,Ujjain,Wheat Flour,2,32.2,17.0,15.200000000000005,0.0,0.0,0.0
2024-03-19,Vellore,Pulses,1,33.1,23.9,9.200000000000005,0.0,0.0,0.0
2024-03-19,Yamunanagar,Iced Tea,1,28.3,13.2,15.1,0.0,0.0,0.0
2024-03-19,Yamunanagar,Lotion,1,31.1,16.8,14.3,0.0,0.0,0.0
2024-03-26,Agra,Baby Food,3,37.8,22.3,15.499999999999996,0.3,0.0,0.0
2024-03-26,Allahabad,Bread,1,35.0,22.5,12.5,0.0,0.0,0.0
2024-03-26,Allahabad,Chips,3,37.6,21.0,16.6,0.0,0.0,0.0
2024-03-26,Amritsar,Orange Juice,1,32.8,19.0,13.799999999999995,0.0,0.0,0.0
2024-03-26,Amritsar,Soap,2,30.5,16.2,14.3,0.0,0.0,0.0
2024-03-26,Belgaum,Lotion,1,35.5,20.1,15.4,0.0,0.0,0.0
2024-03-26,Berhampore,Orange Juice,1,35.3,25.5,9.799999999999995,7.3,0.0,0.0
2024-03-26,Berhampur,Vitamins,3,36.5,24.5,12.0,0.0,0.0,0.0
2024-03-26,Bhagalpur,Toothpaste,3,35.0,22.5,12.5,0.1,0.0,0.0
2024-03-26,Bhiwani,Lotion,2,35.5,20.4,15.1,0.0,0.0,0.0
2024-03-26,Bilaspur,Cough Syrup,1,39.0,22.0,17.0,0.0,1.0,0.0
2024-03-26,Buxar,Detergent,3,32.8,21.7,11.099999999999998,0.0,0.0,0.0
2024-03-26,Chennai,Frozen Pizza,1,33.6,24.5,9.1,0.0,0.0,0.0
2024-03-26,Chittoor,Diapers,1,38.2,21.9,16.300000000000004,0.0,1.0,0.0
