주문날짜,상품_ID,상품명,카테고리,브랜드,유통기한_일수,지역,회원타입,금액,배송_지연시간,배송소요시간,수량,평점,상품별_평균평점,temp_max(최고 기온),temp_min(최저 기온),rain_pre(강수량 합계),temp_range(최고 기온-최저 기온),heatwave(폭염),heavy_rain(폭우)
2024-03-28,714999,Bread,Dairy & Breakfast,Kala Group,7,Faridabad,Inactive,1765.02,2.0,17.0,2,4,3.57,35.5,20.4,0.0,15.100000000000001,0.0,0.0
2024-01-18,124290,Lotion,Personal Care,Sachdev Group,365,Jorhat,New,118.95,2.0,14.0,3,4,3.37,21.8,11.0,0.1,10.8,0.0,0.0
2024-04-04,757274,Pet Treats,Pet Care,"Minhas, Kapoor and Sethi",365,Shimoga,Premium,196.64,-1.0,17.0,2,1,3.55,36.5,22.0,0.0,14.5,0.0,0.0
2024-06-06,890232,Mango Drink,Cold Drinks & Juices,Jha Group,180,Bilaspur,Premium,1296.0,14.0,28.0,3,4,3.06,40.4,28.5,1.5,11.899999999999999,1.0,0.0
2024-01-15,901144,Sugar,Grocery & Staples,Deo-Kamdar,365,Mysore,Inactive,1021.08,-1.0,18.0,3,4,3.67,28.1,15.6,0.0,12.500000000000002,0.0,0.0
2023-07-27,451933,Wheat Flour,Grocery & Staples,Nadig Ltd,365,Raiganj,Regular,568.94,6.0,17.0,1,3,3.16,32.0,26.4,4.8,5.600000000000001,0.0,0.0
2024-06-03,487931,Sugar,Grocery & Staples,"Bahl, Jaggi and Nath",365,Satara,New,2127.24,10.0,23.0,3,4,3.29,34.2,28.6,0.7,5.600000000000001,0.0,0.0
2024-04-24,114414,Vitamins,Pharmacy,Kara-Golla,365,Deoghar,New,832.06,5.0,24.0,1,1,3.06,36.5,23.5,0.0,13.0,0.0,0.0
2024-05-09,589812,Detergent,Household Care,Bir PLC,365,Baranagar,Inactive,489.09,1.0,19.0,3,5,3.81,30.7,24.2,5.6,6.5,0.0,0.0
2023-09-04,490939,Lotion,Personal Care,"Roy, Barad and De",365,Aurangabad,Regular,160.5,9.0,25.0,2,3,2.95,29.5,23.9,2.2,5.600000000000001,0.0,0.0
2023-09-09,112390,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",365,Rajpur Sonarpur,Regular,2633.94,13.0,23.0,3,4,3.4,31.4,25.8,12.2,5.599999999999998,0.0,0.0
2024-10-31,365132,Instant Noodles,Instant & Frozen Food,Dar-Kumar,180,Mysore,New,688.14,5.0,22.0,3,3,3.38,27.8,18.4,4.0,9.400000000000002,0.0,0.0
2024-06-24,324809,Bread,Dairy & Breakfast,Sidhu PLC,7,Bareilly,Regular,1824.0,-5.0,11.0,3,1,3.23,38.8,28.0,3.0,10.799999999999997,1.0,0.0
2023-10-09,883013,Eggs,Dairy & Breakfast,Chahal Group,7,Ichalkaranji,Regular,1979.76,15.0,29.0,2,1,3.17,32.3,23.8,0.0,8.499999999999996,0.0,0.0
2024-07-11,847349,Potatoes,Fruits & Vegetables,Chhabra-Agrawal,3,Proddatur,Regular,2343.24,3.0,20.0,3,5,3.4,31.0,23.0,12.0,8.0,0.0,0.0
2023-04-01,623234,Frozen Biryani,Instant & Frozen Food,Chakrabarti-Batra,180,Latur,Inactive,329.79,12.0,27.0,1,4,3.64,30.0,22.2,0.0,7.800000000000001,0.0,0.0
2024-07-23,767398,Dish Soap,Household Care,"Arya, Sundaram and Pingle",365,Jalgaon,Regular,44.28,2.0,16.0,2,3,3.07,26.5,25.5,42.1,1.0,0.0,0.0
2023-08-13,451812,Pain Reliever,Pharmacy,"Batra, Sant and Mandal",365,Bangalore,Inactive,1061.7,26.0,37.0,2,3,3.15,29.3,19.6,0.1,9.7,0.0,0.0
2023-08-02,432617,Baby Wipes,Baby Care,Dora-Pillai,365,Pimpri-Chinchwad,Regular,2589.54,13.0,26.0,3,4,3.17,28.6,24.5,15.1,4.100000000000001,0.0,0.0
2023-08-10,760828,Pet Treats,Pet Care,"Khurana, Khosla and Yohannan",365,Pudukkottai,New,1126.9,-3.0,7.0,2,1,2.94,35.0,25.3,0.7,9.7,0.0,0.0
2023-08-02,552883,Potatoes,Fruits & Vegetables,"Balan, Patel and Mall",3,Guna,Inactive,888.16,8.0,24.0,1,3,3.23,29.8,24.5,3.0,5.300000000000001,0.0,0.0
2024-04-09,592784,Biscuits,Snacks & Munchies,"Andra, Mander and Kari",90,Ratlam,Premium,280.35,3.0,13.0,1,1,2.92,36.0,21.1,0.3,14.899999999999999,0.0,0.0
2023-04-27,328457,Mango Drink,Cold Drinks & Juices,Hayre-Shere,180,Unnao,New,1717.14,-4.0,12.0,2,4,3.29,36.0,22.6,0.0,13.399999999999999,0.0,0.0
2023-06-29,654297,Potatoes,Fruits & Vegetables,Chandran-Dass,3,Maheshtala,Inactive,39.75,-2.0,8.0,3,5,3.59,32.3,26.1,11.8,6.199999999999996,0.0,0.0
2024-09-17,578097,Nuts,Snacks & Munchies,Jha Group,90,Bardhaman,Regular,267.61,15.0,26.0,1,3,3.79,32.6,25.4,0.5,7.200000000000003,0.0,0.0
2024-10-28,67197,Butter,Dairy & Breakfast,Shetty-Bora,7,Udaipur,New,1104.4,-1.0,14.0,2,4,3.16,32.1,20.0,0.0,12.100000000000001,0.0,0.0
2023-08-24,124290,Lotion,Personal Care,Sachdev Group,365,Bardhaman,Premium,118.95,10.0,26.0,3,3,3.37,32.2,25.5,28.2,6.700000000000003,0.0,0.0
2023-12-18,833557,Cereal,Dairy & Breakfast,"Gole, Chand and Dada",7,Rajahmundry,New,845.74,13.0,26.0,2,3,3.05,27.1,17.1,0.0,10.0,0.0,0.0
2024-06-23,930284,Baby Food,Baby Care,"Garg, Saraf and Dutta",365,Bettiah,Premium,189.47,18.0,30.0,1,1,2.46,36.7,29.0,0.1,7.700000000000003,0.0,0.0
2024-02-05,435929,Toilet Cleaner,Household Care,Memon Ltd,365,Patiala,New,2570.67,-4.0,15.0,3,3,3.53,17.2,9.1,0.7,8.1,0.0,0.0
2024-07-09,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,365,Bhagalpur,Regular,1395.06,-4.0,13.0,2,4,3.46,34.7,27.8,4.7,6.900000000000002,0.0,0.0
2024-04-21,942001,Cat Food,Pet Care,Acharya Ltd,365,Raebareli,Premium,671.55,-4.0,14.0,1,3,3.62,38.7,24.1,0.0,14.600000000000001,1.0,0.0
2023-12-25,324809,Bread,Dairy & Breakfast,Sidhu PLC,7,Tezpur,Inactive,608.0,1.0,21.0,1,5,3.23,25.2,12.9,0.0,12.299999999999999,0.0,0.0
2024-01-13,930284,Baby Food,Baby Care,"Garg, Saraf and Dutta",365,Eluru,Premium,189.47,-4.0,8.0,1,4,2.46,30.0,17.5,0.0,12.5,0.0,0.0
2024-06-19,642612,Pet Treats,Pet Care,Pillay-Ahuja,365,Pudukkottai,Regular,1551.09,2.0,17.0,3,4,3.62,35.3,25.5,16.6,9.799999999999997,0.0,0.0
2023-08-10,378230,Nuts,Snacks & Munchies,Kala-Vig,90,Loni,New,332.84,-2.0,15.0,2,2,2.42,31.6,27.0,0.1,4.600000000000001,0.0,0.0
2024-05-10,667163,Orange Juice,Cold Drinks & Juices,Palla LLC,180,Hosur,New,1323.6,4.0,21.0,3,4,3.42,32.7,27.5,7.0,5.200000000000003,0.0,0.0
2023-05-24,542300,Popcorn,Snacks & Munchies,Gulati-Tandon,90,Bhalswa Jahangir Pur,Premium,510.7,10.0,25.0,2,4,3.14,37.7,26.2,0.2,11.500000000000004,0.0,0.0
2023-08-24,654297,Potatoes,Fruits & Vegetables,Chandran-Dass,3,Durgapur,Inactive,39.75,-1.0,19.0,3,5,3.59,,,,,,
2024-08-19,647462,Lotion,Personal Care,"Balan, Samra and Sekhon",365,Agartala,Inactive,326.42,23.0,40.0,1,4,3.61,32.7,26.1,1.6,6.600000000000001,0.0,0.0
2024-05-01,587645,Vitamins,Pharmacy,"Sura, Pillay and Mammen",365,Guna,Regular,2405.43,2.0,13.0,3,5,4.29,38.1,25.4,0.0,12.700000000000003,1.0,0.0
2023-09-20,659290,Cheese,Dairy & Breakfast,Kapadia-D’Alia,7,Udaipur,Premium,958.02,-1.0,15.0,3,2,3.33,32.7,24.2,0.0,8.500000000000004,0.0,0.0
2024-07-04,709916,Detergent,Household Care,Varkey LLC,365,Durgapur,New,101.28,-5.0,12.0,3,3,2.67,,,,,,
2024-10-03,435929,Toilet Cleaner,Household Care,Memon Ltd,365,Ambattur,Premium,2570.67,5.0,22.0,3,5,3.53,34.0,26.4,1.6,7.600000000000001,0.0,0.0
2024-06-19,679865,Wheat Flour,Grocery & Staples,Memon-Barad,365,Gudivada,Regular,347.91,0.0,10.0,1,5,3.48,30.3,23.8,6.5,6.5,0.0,0.0
2023-07-31,329351,Cheese,Dairy & Breakfast,"Lala, Kalita and Sathe",7,Bhatpara,Premium,310.87,-4.0,13.0,1,1,3.35,32.7,26.7,26.1,6.0000000000000036,0.0,0.0
2023-11-16,697683,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena",365,Sambalpur,Premium,371.22,27.0,41.0,3,3,3.47,29.5,23.6,11.0,5.899999999999999,0.0,0.0
2024-10-08,880510,Bread,Dairy & Breakfast,Roy-Char,7,Ahmednagar,Inactive,951.43,5.0,18.0,1,3,3.38,32.2,25.2,0.0,7.0000000000000036,0.0,0.0
2023-10-06,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,365,Rampur,Premium,1395.06,3.0,18.0,2,4,3.46,33.0,22.8,0.0,10.2,0.0,0.0
2024-03-27,677169,Cough Syrup,Pharmacy,Char-Divan,365,Jaipur,Regular,783.0899999999999,-5.0,13.0,3,3,3.71,37.2,22.0,0.0,15.200000000000003,0.0,0.0
2023-11-19,760684,Rice,Grocery & Staples,Kanda-Gupta,365,Jabalpur,Inactive,143.2,9.0,26.0,2,2,3.71,29.5,16.8,0.0,12.7,0.0,0.0
2024-08-31,689769,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,180,Bidhannagar,New,93.24,14.0,32.0,2,1,3.46,32.2,26.5,4.8,5.700000000000003,0.0,0.0
2024-06-21,14145,Spinach,Fruits & Vegetables,"Thakur, Shah and Pingle",3,Silchar,Regular,630.84,4.0,22.0,1,4,3.29,31.5,24.0,0.7,7.5,0.0,0.0
2023-04-25,853932,Baby Wipes,Baby Care,Ranganathan-Peri,365,Maheshtala,Inactive,941.19,-4.0,9.0,1,1,3.16,32.3,22.7,0.5,9.599999999999998,0.0,0.0
2024-10-31,26060,Vitamins,Pharmacy,Shah and Sons,365,Indore,New,685.88,-4.0,9.0,2,4,3.15,32.8,19.1,0.0,13.699999999999996,0.0,0.0
2023-09-23,833557,Cereal,Dairy & Breakfast,"Gole, Chand and Dada",7,Thoothukudi,Premium,845.74,12.0,32.0,2,3,3.05,32.0,25.4,17.3,6.600000000000001,0.0,0.0
2024-08-26,77308,Onions,Fruits & Vegetables,Ratta-Sagar,3,Amaravati,Inactive,223.27,-4.0,11.0,1,3,3.59,29.2,22.4,1.8,6.800000000000001,0.0,0.0
2023-06-14,319388,Orange Juice,Cold Drinks & Juices,D’Alia-Dey,180,Solapur,Regular,1973.4,-4.0,15.0,3,4,3.11,30.2,25.8,2.8,4.399999999999999,0.0,0.0
2024-05-27,367391,Baby Wipes,Baby Care,Talwar and Sons,365,Mirzapur,New,939.55,0.0,18.0,1,5,2.89,44.0,30.8,0.0,13.2,1.0,0.0
2023-12-12,613942,Pet Treats,Pet Care,"Dyal, Saraf and Goel",365,Kottayam,New,545.0,3.0,18.0,1,3,3.19,29.5,25.0,8.3,4.5,0.0,0.0
2024-10-11,563740,Chips,Snacks & Munchies,Mann-Kapadia,90,Sonipat,Inactive,192.66,4.0,17.0,2,2,3.38,33.0,20.5,0.0,12.5,0.0,0.0
2024-01-02,378676,Orange Juice,Cold Drinks & Juices,Baral-Kamdar,180,Machilipatnam,Regular,881.42,6.0,26.0,1,2,3.29,27.2,14.6,0.0,12.6,0.0,0.0
2023-09-05,883013,Eggs,Dairy & Breakfast,Chahal Group,7,Dehri,Premium,1979.76,4.0,22.0,2,1,3.17,32.2,26.5,2.6,5.700000000000003,0.0,0.0
2024-10-28,566052,Pain Reliever,Pharmacy,"Apte, Soman and Raju",365,Uluberia,Regular,87.3,9.0,21.0,1,5,3.69,31.4,23.2,0.0,8.2,0.0,0.0
2023-05-04,256783,Pet Treats,Pet Care,"Basu, Thakur and Rege",365,Motihari,New,1813.08,7.0,24.0,2,4,3.55,30.9,23.0,0.2,7.899999999999999,0.0,0.0
2023-06-12,4452,Baby Wipes,Baby Care,Morar-Mistry,365,Machilipatnam,Regular,169.88,-5.0,11.0,1,4,3.43,36.1,26.9,0.0,9.200000000000003,0.0,0.0
2024-03-10,41853,Curd,Dairy & Breakfast,Handa PLC,7,Dindigul,Regular,2731.32,30.0,48.0,3,3,3.24,32.7,24.6,0.0,8.100000000000001,0.0,0.0
2024-02-21,26060,Vitamins,Pharmacy,Shah and Sons,365,Burhanpur,Premium,685.88,-4.0,13.0,2,5,3.15,28.5,17.8,0.0,10.7,0.0,0.0
2023-05-27,837480,Cough Syrup,Pharmacy,Edwin and Sons,365,Korba,Premium,217.4,25.0,36.0,1,5,3.35,39.5,25.7,0.0,13.8,1.0,0.0
2024-02-02,153019,Onions,Fruits & Vegetables,Aurora LLC,3,Shivpuri,Regular,1895.9,15.0,34.0,2,3,3.47,26.2,13.8,0.0,12.399999999999999,0.0,0.0
2023-03-26,642612,Pet Treats,Pet Care,Pillay-Ahuja,365,Pallavaram,Regular,517.03,13.0,33.0,1,1,3.62,30.7,26.5,0.7,4.199999999999999,0.0,0.0
2024-08-09,585299,Pet Treats,Pet Care,"Sharma, Chandra and Prashad",365,Durgapur,Premium,1598.92,12.0,24.0,2,2,2.89,,,,,,
2024-04-05,952168,Popcorn,Snacks & Munchies,"Krishnamurthy, Sibal and Das",90,Sonipat,Inactive,473.9,0.0,11.0,2,3,3.38,31.8,18.5,0.0,13.3,0.0,0.0
2023-08-17,328457,Mango Drink,Cold Drinks & Juices,Hayre-Shere,180,Thiruvananthapuram,Regular,2575.71,-3.0,10.0,3,3,3.29,28.6,24.2,2.8,4.400000000000002,0.0,0.0
2023-11-04,240179,Cough Syrup,Pharmacy,Ram-Suri,365,Bhind,Inactive,271.68,11.0,22.0,3,3,3.15,30.5,18.0,0.0,12.5,0.0,0.0
2024-03-16,747801,Toilet Cleaner,Household Care,Saha-Vora,365,North Dumdum,Inactive,277.76,-3.0,16.0,1,3,3.7,32.1,24.1,0.6,8.0,0.0,0.0
2024-01-10,305754,Frozen Vegetables,Instant & Frozen Food,Mammen-Hegde,180,Bahraich,Inactive,2939.9700000000003,1.0,13.0,3,2,3.05,19.7,9.5,0.0,10.2,0.0,0.0
2024-02-29,542300,Popcorn,Snacks & Munchies,Gulati-Tandon,90,Panvel,Premium,510.7,-5.0,7.0,2,1,3.14,34.4,22.5,0.0,11.899999999999999,0.0,0.0
2024-02-02,757274,Pet Treats,Pet Care,"Minhas, Kapoor and Sethi",365,Guntakal,Regular,196.64,6.0,24.0,2,3,3.55,30.8,17.1,0.0,13.7,0.0,0.0
2023-12-13,397973,Bananas,Fruits & Vegetables,"Wable, Randhawa and Mutti",3,Nangloi Jat,Premium,728.73,0.0,17.0,1,1,3.0,22.8,10.4,0.0,12.4,0.0,0.0
2024-01-30,993331,Pulses,Grocery & Staples,"Parmer, Gola and Yogi",365,Gulbarga,New,204.88,2.0,18.0,2,4,4.08,29.2,15.1,0.0,14.1,0.0,0.0
2024-05-06,298985,Vitamins,Pharmacy,"Ramanathan, Joshi and Srinivasan",365,Purnia,Inactive,367.52,0.0,20.0,2,4,3.53,37.2,25.0,0.0,12.200000000000003,0.0,0.0
2024-08-15,455083,Butter,Dairy & Breakfast,Dutta Inc,7,Salem,New,959.01,5.0,20.0,1,3,3.21,32.0,26.0,1.6,6.0,0.0,0.0
2023-04-25,925482,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha,180,Ballia,Regular,950.08,-1.0,10.0,2,5,3.46,32.8,18.1,0.0,14.699999999999996,0.0,0.0
2023-12-21,690565,Cookies,Snacks & Munchies,"Roy, Seth and Patla",90,Jamnagar,Premium,1902.54,-2.0,13.0,2,5,2.88,27.8,17.0,0.0,10.8,0.0,0.0
2024-10-06,880510,Bread,Dairy & Breakfast,Roy-Char,7,Agartala,Premium,951.43,9.0,22.0,1,3,3.38,33.5,23.7,0.0,9.8,0.0,0.0
2024-08-06,478531,Carrots,Fruits & Vegetables,Uppal Group,3,North Dumdum,Inactive,2476.38,-3.0,16.0,3,4,3.08,31.2,26.2,7.5,5.0,0.0,0.0
2023-10-01,839170,Curd,Dairy & Breakfast,Shetty and Sons,7,Sonipat,New,481.63,-3.0,14.0,1,2,3.25,32.1,22.0,0.0,10.100000000000001,0.0,0.0
2024-10-25,34200,Lotion,Personal Care,Munshi-Grewal,365,Rajkot,Premium,639.6,4.0,19.0,2,3,2.92,33.6,21.0,0.0,12.600000000000001,0.0,0.0
2024-07-15,317242,Pulses,Grocery & Staples,Rastogi Group,365,Karimnagar,New,198.15,-4.0,9.0,1,5,3.33,29.1,23.2,5.4,5.900000000000002,0.0,0.0
2024-04-06,563740,Chips,Snacks & Munchies,Mann-Kapadia,90,Gorakhpur,Inactive,96.33,5.0,15.0,1,1,3.38,,,,,,
2023-10-22,376447,Butter,Dairy & Breakfast,Gara and Sons,7,Farrukhabad,Regular,2174.52,-2.0,12.0,3,1,3.19,30.5,18.9,0.0,11.600000000000001,0.0,0.0
2023-12-30,367391,Baby Wipes,Baby Care,Talwar and Sons,365,Deoghar,Regular,2818.65,17.0,31.0,3,3,2.89,23.2,11.2,0.0,12.0,0.0,0.0
2024-05-29,942001,Cat Food,Pet Care,Acharya Ltd,365,Kochi,Regular,1343.1,22.0,34.0,2,5,3.62,28.2,25.4,28.3,2.8000000000000007,0.0,0.0
2024-10-28,449106,Soap,Personal Care,"Shere, Thakur and Naik",365,Jehanabad,New,48.55,19.0,31.0,1,5,3.26,31.1,23.2,0.7,7.900000000000002,0.0,0.0
2023-08-13,540618,Popcorn,Snacks & Munchies,Golla-Luthra,90,Korba,Premium,634.1,25.0,40.0,2,3,3.65,32.2,25.8,0.0,6.400000000000002,0.0,0.0
2023-08-08,961614,Chocolates,Snacks & Munchies,Goda Inc,90,Jamalpur,New,454.44,15.0,29.0,2,1,3.24,30.1,25.9,17.5,4.200000000000003,0.0,0.0
2023-04-21,962591,Orange Juice,Cold Drinks & Juices,Murthy-Kaul,180,Sirsa,New,130.01,3.0,18.0,1,3,3.38,30.5,18.0,0.0,12.5,0.0,0.0
2023-06-17,592784,Biscuits,Snacks & Munchies,"Andra, Mander and Kari",90,Orai,Inactive,841.0500000000001,8.0,28.0,3,3,2.92,41.5,31.5,0.2,10.0,1.0,0.0
2024-10-26,739534,Toilet Cleaner,Household Care,"Gera, Narang and Karpe",365,Dibrugarh,Premium,1989.12,1.0,17.0,2,5,3.45,27.4,21.2,2.4,6.199999999999999,0.0,0.0
2024-04-17,39154,Mangoes,Fruits & Vegetables,"Suresh, Bose and Bajwa",3,Agartala,New,1893.72,0.0,11.0,2,4,3.4,35.3,22.2,0.0,13.099999999999998,0.0,0.0
2023-11-21,328457,Mango Drink,Cold Drinks & Juices,Hayre-Shere,180,Bardhaman,Inactive,858.57,24.0,37.0,1,3,3.29,29.9,20.7,0.0,9.2,0.0,0.0
2024-03-11,146840,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya",7,Jehanabad,New,786.85,9.0,21.0,1,3,2.8,28.9,13.6,0.0,15.299999999999999,0.0,0.0
2023-08-20,60619,Iced Tea,Cold Drinks & Juices,Bhasin LLC,180,Orai,Inactive,1452.82,23.0,43.0,2,3,3.74,34.0,27.8,0.4,6.199999999999999,0.0,0.0
2023-12-08,300159,Cola,Cold Drinks & Juices,"Basu, Rout and Mistry",180,Mumbai,Premium,88.7,5.0,22.0,2,5,3.08,31.8,21.1,0.0,10.7,0.0,0.0
2024-04-20,654623,Chips,Snacks & Munchies,Pradhan and Sons,90,Kharagpur,Premium,422.14,12.0,23.0,1,4,3.25,41.7,26.3,0.0,15.400000000000002,1.0,0.0
2024-07-16,563740,Chips,Snacks & Munchies,Mann-Kapadia,90,Buxar,Inactive,96.33,5.0,19.0,1,3,3.38,33.5,28.3,1.3,5.199999999999999,0.0,0.0
2024-05-22,432617,Baby Wipes,Baby Care,Dora-Pillai,365,Bijapur,Premium,2589.54,8.0,28.0,3,5,3.17,29.8,21.2,12.9,8.600000000000001,0.0,0.0
2024-02-09,709916,Detergent,Household Care,Varkey LLC,365,Sasaram,Regular,67.52,-1.0,13.0,2,1,2.67,20.5,8.6,0.0,11.9,0.0,0.0
2023-06-23,859361,Shampoo,Personal Care,Mitter Group,365,Firozabad,Inactive,1297.17,10.0,22.0,3,5,3.67,36.3,27.0,1.1,9.299999999999997,0.0,0.0
2023-09-22,272170,Ice Cream,Instant & Frozen Food,Purohit Group,180,Guna,Inactive,281.6,25.0,41.0,2,3,3.18,30.4,23.5,7.2,6.899999999999999,0.0,0.0
2024-03-11,120385,Pet Treats,Pet Care,Dubey-Sarin,365,Imphal,Inactive,1793.73,12.0,27.0,3,3,3.5,29.5,14.8,0.0,14.7,0.0,0.0
2023-10-10,112390,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",365,Karimnagar,Premium,877.98,0.0,14.0,1,4,3.4,32.0,21.7,24.6,10.3,0.0,0.0
2024-10-17,540618,Popcorn,Snacks & Munchies,Golla-Luthra,90,Kadapa,Inactive,951.15,5.0,15.0,3,4,3.65,29.0,22.6,7.8,6.399999999999999,0.0,0.0
2024-01-13,525531,Dog Food,Pet Care,Sandal PLC,365,Sambalpur,Inactive,831.1,22.0,40.0,1,2,2.69,26.8,14.7,0.0,12.100000000000001,0.0,0.0
2024-08-27,51036,Baby Food,Baby Care,Karnik PLC,365,Bhubaneswar,Inactive,1863.22,2.0,22.0,2,4,3.53,31.4,25.4,22.2,6.0,0.0,0.0
2023-07-10,140489,Soap,Personal Care,"Biswas, Kapoor and Patel",365,Hospet,New,1300.4,4.0,16.0,2,4,3.39,26.4,19.6,4.3,6.799999999999997,0.0,0.0
2024-03-31,611575,Frozen Pizza,Instant & Frozen Food,"Bhat, Nigam and Hayer",180,Chennai,New,482.06,6.0,22.0,1,4,3.5,33.6,24.5,0.0,9.100000000000001,0.0,0.0
2024-09-10,378230,Nuts,Snacks & Munchies,Kala-Vig,90,Kolhapur,New,332.84,11.0,23.0,2,2,2.42,28.5,25.0,3.9,3.5,0.0,0.0
2023-04-17,140154,Shampoo,Personal Care,Malhotra LLC,365,Gangtok,New,342.4,15.0,27.0,2,3,4.0,39.0,24.4,0.0,14.600000000000001,1.0,0.0
2023-06-21,444361,Pain Reliever,Pharmacy,"Prakash, Bawa and Kale",365,Orai,Premium,2467.89,1.0,17.0,3,4,3.62,32.0,26.5,11.9,5.5,0.0,0.0
2024-08-12,9436,Toothpaste,Personal Care,Naidu PLC,365,Jorhat,Regular,265.29,27.0,37.0,3,3,2.9,30.2,25.2,26.6,5.0,0.0,0.0
2023-12-07,473647,Toothpaste,Personal Care,Ben-Ravi,365,Thrissur,New,129.14999999999998,-1.0,9.0,3,3,3.13,30.1,24.7,0.0,5.400000000000002,0.0,0.0
2023-07-07,969851,Frozen Vegetables,Instant & Frozen Food,"Kara, Sodhi and Bassi",180,Kishanganj,Regular,1021.98,-4.0,9.0,3,3,3.24,32.0,26.0,4.7,6.0,0.0,0.0
2024-05-31,328457,Mango Drink,Cold Drinks & Juices,Hayre-Shere,180,Shahjahanpur,New,858.57,11.0,23.0,1,2,3.29,46.3,32.2,0.0,14.099999999999994,1.0,0.0
2023-06-07,901144,Sugar,Grocery & Staples,Deo-Kamdar,365,Ratlam,Inactive,1021.08,-4.0,6.0,3,5,3.67,38.9,27.8,0.0,11.099999999999998,1.0,0.0
2024-04-02,324809,Bread,Dairy & Breakfast,Sidhu PLC,7,Bellary,New,1824.0,-2.0,13.0,3,3,3.23,36.8,22.6,0.0,14.199999999999996,0.0,0.0
2023-05-20,473647,Toothpaste,Personal Care,Ben-Ravi,365,Pondicherry,New,43.05,-2.0,11.0,1,4,3.13,40.0,24.8,0.0,15.2,1.0,0.0
2024-10-15,891833,Curd,Dairy & Breakfast,Mani PLC,7,Kadapa,Regular,986.38,27.0,37.0,2,4,3.5,29.4,22.0,11.0,7.399999999999999,0.0,0.0
2024-07-25,925482,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha,180,Farrukhabad,Inactive,1425.12,8.0,21.0,3,4,3.46,33.2,26.4,16.5,6.800000000000004,0.0,0.0
2023-05-04,51036,Baby Food,Baby Care,Karnik PLC,365,Agartala,Premium,2794.83,-3.0,13.0,3,3,3.53,29.6,18.7,0.0,10.900000000000002,0.0,0.0
2023-06-18,112390,Toothpaste,Personal Care,"Kibe, Contractor and Randhawa",365,Pali,Regular,2633.94,-1.0,17.0,3,3,3.4,31.0,24.6,20.2,6.399999999999999,0.0,0.0
2024-09-16,378287,Lemonade,Cold Drinks & Juices,Ramesh-Jain,180,Amroha,Inactive,332.84,12.0,28.0,1,5,3.14,31.5,25.5,0.1,6.0,0.0,0.0
2024-04-18,647462,Lotion,Personal Care,"Balan, Samra and Sekhon",365,Junagadh,Inactive,326.42,1.0,19.0,1,2,3.61,41.6,28.5,0.0,13.100000000000001,1.0,0.0
2023-09-15,120532,Wheat Flour,Grocery & Staples,Nazareth Ltd,365,Gaya,Inactive,2092.59,-3.0,8.0,3,1,3.46,32.1,27.2,10.5,4.900000000000002,0.0,0.0
2023-04-22,4452,Baby Wipes,Baby Care,Morar-Mistry,365,Tadipatri,New,339.76,16.0,27.0,2,1,3.43,35.1,22.6,0.0,12.5,0.0,0.0
2023-12-21,274207,Cough Syrup,Pharmacy,"Savant, Batta and Mander",365,Baranagar,New,657.02,-3.0,17.0,2,4,3.16,24.5,13.5,0.0,11.0,0.0,0.0
2023-12-12,658389,Popcorn,Snacks & Munchies,"Chanda, Som and Vohra",90,Durg,Premium,305.1,0.0,12.0,2,4,3.29,25.6,13.9,0.0,11.700000000000001,0.0,0.0
2024-01-07,537274,Pet Treats,Pet Care,Lal-Chauhan,365,Chapra,Regular,702.71,-5.0,7.0,1,4,3.64,23.1,13.1,0.2,10.000000000000002,0.0,0.0
2024-05-12,219598,Shampoo,Personal Care,Arora-Magar,365,Amaravati,Inactive,734.16,8.0,26.0,2,4,3.14,35.8,24.2,5.1,11.599999999999998,0.0,0.0
2023-05-24,34200,Lotion,Personal Care,Munshi-Grewal,365,Erode,Regular,319.8,12.0,27.0,1,4,2.92,36.2,28.3,0.0,7.900000000000002,0.0,0.0
2023-09-16,784827,Baby Wipes,Baby Care,Balakrishnan Ltd,365,Mathura,New,274.25,0.0,20.0,1,1,3.39,31.6,26.0,3.1,5.600000000000001,0.0,0.0
2023-04-10,449106,Soap,Personal Care,"Shere, Thakur and Naik",365,New Delhi,New,48.55,2.0,19.0,1,4,3.26,33.2,19.7,0.0,13.500000000000004,0.0,0.0
2024-02-14,378287,Lemonade,Cold Drinks & Juices,Ramesh-Jain,180,Arrah,Premium,665.68,1.0,13.0,2,4,3.14,23.0,15.9,2.5,7.1,0.0,0.0
2024-01-06,818522,Cheese,Dairy & Breakfast,Hora-Roy,7,Phusro,Regular,96.09,-4.0,16.0,1,2,3.12,22.4,12.1,2.1,10.299999999999999,0.0,0.0
2023-06-19,799459,Vitamins,Pharmacy,"Garg, Kari and Kapur",365,Yamunanagar,New,852.02,5.0,21.0,1,5,3.57,37.5,26.5,0.1,11.0,0.0,0.0
