주문날짜,상품명,수량,금액,평점,배송소요시간,카테고리,브랜드,수량_lag_1,평점_lag_1,수량_lag_7,평점_lag_7,주문_증가량,평점_변화
2023-09-22,Onions,1,947.95,3.0,17.0,Fruits & Vegetables,Aurora LLC,3.0,4.0,1.0,1.0,-2.0,-1.0
2023-09-26,Onions,3,2804.25,5.0,23.0,Fruits & Vegetables,Ganesan Ltd,1.0,3.0,6.0,3.5,2.0,2.0
2023-09-28,Onions,1,127.08,5.0,26.0,Fruits & Vegetables,"Wali, Sood and Bala",3.0,5.0,4.0,3.5,-2.0,0.0
2023-09-29,Onions,2,446.54,5.0,22.0,Fruits & Vegetables,Ratta-Sagar,1.0,5.0,2.0,5.0,1.0,0.0
2023-10-02,Onions,3,2632.29,5.0,23.0,Fruits & Vegetables,Agarwal-Dhar,2.0,5.0,3.0,1.0,1.0,0.0
2023-10-22,Onions,2,1869.5,4.0,25.0,Fruits & Vegetables,Ganesan Ltd,3.0,5.0,2.0,4.0,-1.0,-1.0
2023-10-24,Onions,1,127.08,3.0,15.0,Fruits & Vegetables,"Wali, Sood and Bala",2.0,4.0,3.0,4.0,-1.0,-1.0
2023-11-04,Onions,3,2632.29,3.0,13.0,Fruits & Vegetables,Agarwal-Dhar,1.0,3.0,1.0,3.0,2.0,0.0
2023-11-09,Onions,2,446.54,4.0,13.0,Fruits & Vegetables,Ratta-Sagar,3.0,3.0,3.0,5.0,-1.0,1.0
2023-11-10,Onions,3,2843.8500000000004,5.0,21.0,Fruits & Vegetables,Aurora LLC,2.0,4.0,1.0,5.0,1.0,1.0
2023-11-13,Onions,2,709.04,3.0,6.0,Fruits & Vegetables,"Sangha, Nagar and Varty",3.0,5.0,2.0,5.0,-1.0,-2.0
2023-11-15,Onions,3,2843.8500000000004,5.0,23.0,Fruits & Vegetables,Aurora LLC,2.0,3.0,3.0,5.0,1.0,2.0
2023-11-25,Onions,2,1754.86,3.0,34.0,Fruits & Vegetables,Agarwal-Dhar,3.0,5.0,2.0,4.0,-1.0,-2.0
2023-12-01,Onions,1,223.27,4.0,14.0,Fruits & Vegetables,Ratta-Sagar,2.0,3.0,1.0,3.0,-1.0,1.0
2023-12-06,Onions,3,381.24,1.0,29.0,Fruits & Vegetables,"Wali, Sood and Bala",1.0,4.0,3.0,3.0,2.0,-3.0
2023-12-07,Onions,4,2931.33,3.5,11.5,Fruits & Vegetables,"Wali, Sood and Bala",3.0,1.0,2.0,4.0,1.0,2.5
2023-12-09,Onions,4,604.51,4.0,16.5,Fruits & Vegetables,Ratta-Sagar,4.0,3.5,3.0,5.0,0.0,0.5
2023-12-10,Onions,2,446.54,2.0,28.0,Fruits & Vegetables,Ratta-Sagar,4.0,4.0,2.0,3.0,-2.0,-2.0
2023-12-15,Onions,1,223.27,4.0,38.0,Fruits & Vegetables,Ratta-Sagar,2.0,2.0,3.0,5.0,-1.0,2.0
2023-12-21,Onions,4,1617.7600000000002,2.0,15.5,Fruits & Vegetables,Aurora LLC,1.0,4.0,2.0,3.0,3.0,-2.0
2023-12-25,Onions,3,2632.29,3.0,8.0,Fruits & Vegetables,Agarwal-Dhar,4.0,2.0,1.0,4.0,-1.0,1.0
2024-01-04,Onions,1,223.27,5.0,14.0,Fruits & Vegetables,Ratta-Sagar,3.0,3.0,3.0,1.0,-2.0,2.0
2024-02-02,Onions,2,1895.9,3.0,34.0,Fruits & Vegetables,Aurora LLC,1.0,5.0,4.0,3.5,1.0,-2.0
2024-02-09,Onions,3,2804.25,5.0,33.0,Fruits & Vegetables,Ganesan Ltd,2.0,3.0,4.0,4.0,1.0,2.0
2024-02-10,Onions,3,2632.29,3.0,12.0,Fruits & Vegetables,Agarwal-Dhar,3.0,5.0,2.0,2.0,0.0,-2.0
2024-02-16,Onions,2,350.35,4.0,14.5,Fruits & Vegetables,Ratta-Sagar,3.0,3.0,1.0,4.0,-1.0,1.0
2024-02-20,Onions,1,354.52,3.0,19.0,Fruits & Vegetables,"Sangha, Nagar and Varty",2.0,4.0,4.0,2.0,-1.0,-1.0
2024-02-23,Onions,1,934.75,3.0,25.0,Fruits & Vegetables,Ganesan Ltd,1.0,3.0,3.0,3.0,0.0,0.0
2024-03-01,Onions,2,254.16,3.0,16.0,Fruits & Vegetables,"Wali, Sood and Bala",1.0,3.0,1.0,5.0,1.0,0.0
2024-03-04,Onions,1,934.75,4.0,15.0,Fruits & Vegetables,Ganesan Ltd,2.0,3.0,2.0,3.0,-1.0,1.0
2024-03-16,Onions,2,254.16,4.0,15.0,Fruits & Vegetables,"Wali, Sood and Bala",1.0,4.0,3.0,5.0,1.0,0.0
2024-03-21,Onions,3,2632.29,4.0,18.0,Fruits & Vegetables,Agarwal-Dhar,2.0,4.0,3.0,3.0,1.0,0.0
2024-03-23,Onions,1,934.75,5.0,23.0,Fruits & Vegetables,Ganesan Ltd,3.0,4.0,2.0,4.0,-2.0,1.0
2024-03-28,Onions,3,381.24,4.0,29.0,Fruits & Vegetables,"Wali, Sood and Bala",1.0,5.0,1.0,3.0,2.0,-1.0
2024-03-31,Onions,4,3721.28,3.5,25.0,Fruits & Vegetables,Aurora LLC,3.0,4.0,1.0,3.0,1.0,-0.5
2024-04-10,Onions,2,1754.86,4.0,16.0,Fruits & Vegetables,Agarwal-Dhar,4.0,3.5,2.0,3.0,-2.0,0.5
2024-04-14,Onions,2,254.16,4.0,14.0,Fruits & Vegetables,"Wali, Sood and Bala",2.0,4.0,1.0,4.0,0.0,0.0
2024-04-18,Onions,1,354.52,5.0,43.0,Fruits & Vegetables,"Sangha, Nagar and Varty",2.0,4.0,2.0,4.0,-1.0,1.0
2024-04-22,Onions,2,1869.5,4.0,42.0,Fruits & Vegetables,Ganesan Ltd,1.0,5.0,3.0,4.0,1.0,-1.0
2024-04-23,Onions,2,1754.86,5.0,17.0,Fruits & Vegetables,Agarwal-Dhar,2.0,4.0,1.0,5.0,0.0,1.0
2024-05-11,Onions,3,381.24,4.0,14.0,Fruits & Vegetables,"Wali, Sood and Bala",2.0,5.0,3.0,4.0,1.0,-1.0
2024-05-17,Onions,3,2632.29,2.0,18.0,Fruits & Vegetables,Agarwal-Dhar,3.0,4.0,4.0,3.5,0.0,-2.0
2024-05-19,Onions,1,127.08,4.0,19.0,Fruits & Vegetables,"Wali, Sood and Bala",3.0,2.0,2.0,4.0,-2.0,2.0
2024-05-20,Onions,3,669.8100000000001,4.0,8.0,Fruits & Vegetables,Ratta-Sagar,1.0,4.0,2.0,4.0,2.0,0.0
2024-05-26,Onions,1,223.27,1.0,39.0,Fruits & Vegetables,Ratta-Sagar,3.0,4.0,1.0,5.0,-2.0,-3.0
2024-06-08,Onions,3,669.8100000000001,4.0,18.0,Fruits & Vegetables,Ratta-Sagar,1.0,1.0,2.0,4.0,2.0,3.0
2024-07-01,Onions,1,127.08,4.0,29.0,Fruits & Vegetables,"Wali, Sood and Bala",3.0,4.0,2.0,5.0,-2.0,0.0
2024-07-16,Onions,3,669.8100000000001,3.0,23.0,Fruits & Vegetables,Ratta-Sagar,1.0,4.0,3.0,4.0,2.0,-1.0
2024-07-18,Onions,2,1754.86,3.0,22.0,Fruits & Vegetables,Agarwal-Dhar,3.0,3.0,3.0,2.0,-1.0,0.0
2024-07-23,Onions,2,1895.9,4.0,43.0,Fruits & Vegetables,Aurora LLC,2.0,3.0,1.0,4.0,0.0,1.0
2024-08-06,Onions,2,1869.5,3.0,20.0,Fruits & Vegetables,Ganesan Ltd,2.0,4.0,3.0,4.0,0.0,-1.0
2024-08-15,Onions,3,1996.58,2.5,16.0,Fruits & Vegetables,"Wali, Sood and Bala",2.0,3.0,1.0,1.0,1.0,-0.5
2024-08-17,Onions,1,354.52,4.0,20.0,Fruits & Vegetables,"Sangha, Nagar and Varty",3.0,2.5,3.0,4.0,-2.0,1.5
2024-08-19,Onions,2,446.54,4.0,13.0,Fruits & Vegetables,Ratta-Sagar,1.0,4.0,1.0,4.0,1.0,0.0
2024-08-23,Onions,2,1895.9,4.0,10.0,Fruits & Vegetables,Aurora LLC,2.0,4.0,3.0,3.0,0.0,0.0
2024-08-26,Onions,1,223.27,3.0,11.0,Fruits & Vegetables,Ratta-Sagar,2.0,4.0,2.0,3.0,-1.0,-1.0
2024-08-27,Onions,2,709.04,3.0,12.0,Fruits & Vegetables,"Sangha, Nagar and Varty",1.0,3.0,2.0,4.0,1.0,0.0
2024-09-08,Onions,1,934.75,3.0,45.0,Fruits & Vegetables,Ganesan Ltd,2.0,3.0,2.0,3.0,-1.0,0.0
2024-09-27,Onions,2,1869.5,3.0,42.0,Fruits & Vegetables,Ganesan Ltd,1.0,3.0,3.0,2.5,1.0,0.0
2024-10-01,Onions,2,254.16,2.0,31.0,Fruits & Vegetables,"Wali, Sood and Bala",2.0,3.0,1.0,4.0,0.0,-1.0
2024-10-10,Onions,1,877.43,4.0,18.0,Fruits & Vegetables,Agarwal-Dhar,2.0,2.0,2.0,4.0,-1.0,2.0
2024-10-12,Onions,1,223.27,4.0,35.0,Fruits & Vegetables,Ratta-Sagar,1.0,4.0,2.0,4.0,0.0,0.0
2024-10-15,Onions,3,2843.8500000000004,4.0,16.0,Fruits & Vegetables,Aurora LLC,1.0,4.0,1.0,3.0,2.0,0.0
2024-10-16,Onions,2,1895.9,4.0,18.0,Fruits & Vegetables,Aurora LLC,3.0,4.0,2.0,3.0,-1.0,0.0
2024-10-25,Onions,1,127.08,5.0,14.0,Fruits & Vegetables,"Wali, Sood and Bala",2.0,4.0,1.0,3.0,-1.0,1.0
2024-10-26,Onions,3,2804.25,4.0,7.0,Fruits & Vegetables,Ganesan Ltd,1.0,5.0,2.0,3.0,2.0,-1.0
2024-11-01,Onions,2,1869.5,4.0,22.0,Fruits & Vegetables,Ganesan Ltd,3.0,4.0,2.0,2.0,-1.0,0.0
2023-04-25,Orange Juice,5,2503.1800000000003,3.5,7.5,Cold Drinks & Juices,Chana LLC,1.0,3.0,3.0,4.0,4.0,0.5
2023-05-03,Orange Juice,3,2644.26,5.0,31.0,Cold Drinks & Juices,Baral-Kamdar,5.0,3.5,1.0,4.0,-2.0,1.5
2023-05-09,Orange Juice,3,2624.34,1.0,10.0,Cold Drinks & Juices,Gupta Ltd,3.0,5.0,3.0,3.0,0.0,-4.0
2023-05-10,Orange Juice,3,1323.6,4.0,25.0,Cold Drinks & Juices,Palla LLC,3.0,1.0,2.0,5.0,0.0,3.0
2023-05-12,Orange Juice,4,1142.42,3.0,21.0,Cold Drinks & Juices,Palla LLC,3.0,4.0,3.0,3.0,1.0,-1.0
2023-05-19,Orange Juice,3,50.58,2.0,9.0,Cold Drinks & Juices,Toor-Nagar,4.0,3.0,3.0,2.0,-1.0,-1.0
2023-05-23,Orange Juice,2,1004.79,5.0,16.0,Cold Drinks & Juices,Gupta Ltd,3.0,2.0,1.0,3.0,-1.0,3.0
2023-06-10,Orange Juice,1,130.01,1.0,21.0,Cold Drinks & Juices,Murthy-Kaul,2.0,5.0,5.0,3.5,-1.0,-4.0
2023-06-14,Orange Juice,5,3736.24,4.0,23.5,Cold Drinks & Juices,Baral-Kamdar,1.0,1.0,3.0,5.0,4.0,3.0
2023-06-27,Orange Juice,3,1973.4,3.0,33.0,Cold Drinks & Juices,D’Alia-Dey,5.0,4.0,3.0,1.0,-2.0,-1.0
2023-07-02,Orange Juice,2,882.4,3.5,20.0,Cold Drinks & Juices,Palla LLC,3.0,3.0,3.0,4.0,-1.0,0.5
2023-07-03,Orange Juice,2,1315.98,2.0,14.5,Cold Drinks & Juices,Gupta Ltd,2.0,3.5,4.0,3.0,0.0,-1.5
2023-07-09,Orange Juice,1,130.01,5.0,22.0,Cold Drinks & Juices,Murthy-Kaul,2.0,2.0,3.0,2.0,-1.0,3.0
2023-07-13,Orange Juice,2,882.4,4.0,19.0,Cold Drinks & Juices,Palla LLC,1.0,5.0,2.0,5.0,1.0,-1.0
2023-07-19,Orange Juice,1,441.2,2.0,13.0,Cold Drinks & Juices,Palla LLC,2.0,4.0,1.0,1.0,-1.0,-2.0
2023-08-08,Orange Juice,3,390.03,1.0,25.0,Cold Drinks & Juices,Murthy-Kaul,1.0,2.0,5.0,4.0,2.0,-1.0
2023-08-14,Orange Juice,2,1749.56,3.0,15.0,Cold Drinks & Juices,Gupta Ltd,3.0,1.0,3.0,3.0,-1.0,2.0
2023-08-19,Orange Juice,2,882.4,3.0,10.0,Cold Drinks & Juices,Palla LLC,2.0,3.0,2.0,3.5,0.0,0.0
2023-08-24,Orange Juice,2,1762.84,3.0,6.0,Cold Drinks & Juices,Baral-Kamdar,2.0,3.0,2.0,2.0,0.0,0.0
2023-08-31,Orange Juice,5,3086.4399999999996,3.0,16.5,Cold Drinks & Juices,Palla LLC,2.0,3.0,1.0,5.0,3.0,0.0
2023-09-09,Orange Juice,1,657.8,2.0,32.0,Cold Drinks & Juices,D’Alia-Dey,5.0,3.0,2.0,4.0,-4.0,-1.0
2023-09-26,Orange Juice,1,264.89,4.0,22.0,Cold Drinks & Juices,Chana LLC,1.0,2.0,1.0,2.0,0.0,2.0
2023-09-28,Orange Juice,4,3065.16,2.5,14.5,Cold Drinks & Juices,D’Alia-Dey,1.0,4.0,3.0,1.0,3.0,-1.5
2023-10-11,Orange Juice,2,529.78,3.0,16.0,Cold Drinks & Juices,Chana LLC,4.0,2.5,2.0,3.0,-2.0,0.5
2023-10-14,Orange Juice,3,794.67,4.0,24.0,Cold Drinks & Juices,Chana LLC,2.0,3.0,2.0,3.0,1.0,1.0
2023-10-16,Orange Juice,2,529.78,1.0,12.0,Cold Drinks & Juices,Chana LLC,3.0,4.0,2.0,3.0,-1.0,-3.0
2023-10-29,Orange Juice,3,794.67,2.0,19.0,Cold Drinks & Juices,Chana LLC,2.0,1.0,5.0,3.0,1.0,1.0
2023-11-01,Orange Juice,3,1332.4599999999998,4.5,19.0,Cold Drinks & Juices,D’Alia-Dey,3.0,2.0,1.0,2.0,0.0,2.5
2023-11-15,Orange Juice,1,130.01,4.0,9.0,Cold Drinks & Juices,Murthy-Kaul,3.0,4.5,1.0,4.0,-2.0,-0.5
2023-11-20,Orange Juice,2,529.78,5.0,17.0,Cold Drinks & Juices,Chana LLC,1.0,4.0,4.0,2.5,1.0,1.0
2023-11-24,Orange Juice,1,874.78,4.0,17.0,Cold Drinks & Juices,Gupta Ltd,2.0,5.0,2.0,3.0,-1.0,-1.0
2023-12-01,Orange Juice,1,881.42,4.0,9.0,Cold Drinks & Juices,Baral-Kamdar,1.0,4.0,3.0,4.0,0.0,0.0
2023-12-02,Orange Juice,2,1749.56,1.0,13.0,Cold Drinks & Juices,Gupta Ltd,1.0,4.0,2.0,1.0,1.0,-3.0
2023-12-08,Orange Juice,2,33.72,4.0,25.0,Cold Drinks & Juices,Toor-Nagar,2.0,1.0,3.0,2.0,0.0,3.0
2023-12-11,Orange Juice,2,260.02,3.0,12.0,Cold Drinks & Juices,Murthy-Kaul,2.0,4.0,3.0,4.5,0.0,-1.0
2023-12-13,Orange Juice,3,1757.1799999999998,4.5,18.5,Cold Drinks & Juices,Gupta Ltd,2.0,3.0,1.0,4.0,1.0,1.5
2023-12-19,Orange Juice,3,2624.34,2.0,29.0,Cold Drinks & Juices,Gupta Ltd,3.0,4.5,2.0,5.0,0.0,-2.5
2023-12-23,Orange Juice,1,874.78,5.0,13.0,Cold Drinks & Juices,Gupta Ltd,3.0,2.0,1.0,4.0,-2.0,3.0
2023-12-28,Orange Juice,1,441.2,3.0,15.0,Cold Drinks & Juices,Palla LLC,1.0,5.0,1.0,4.0,0.0,-2.0
2024-01-02,Orange Juice,1,881.42,2.0,26.0,Cold Drinks & Juices,Baral-Kamdar,1.0,3.0,2.0,1.0,0.0,-1.0
2024-01-03,Orange Juice,1,16.86,4.0,40.0,Cold Drinks & Juices,Toor-Nagar,1.0,2.0,2.0,4.0,0.0,2.0
2024-01-12,Orange Juice,1,874.78,3.0,14.0,Cold Drinks & Juices,Gupta Ltd,1.0,4.0,2.0,3.0,0.0,-1.0
2024-01-17,Orange Juice,2,260.02,1.0,17.0,Cold Drinks & Juices,Murthy-Kaul,1.0,3.0,3.0,4.5,1.0,-2.0
2024-01-23,Orange Juice,1,16.86,4.0,18.0,Cold Drinks & Juices,Toor-Nagar,2.0,1.0,3.0,2.0,-1.0,3.0
2024-01-30,Orange Juice,1,441.2,5.0,17.0,Cold Drinks & Juices,Palla LLC,1.0,4.0,1.0,5.0,0.0,1.0
2024-02-02,Orange Juice,2,33.72,2.0,20.0,Cold Drinks & Juices,Toor-Nagar,1.0,5.0,1.0,3.0,1.0,-3.0
2024-02-03,Orange Juice,3,50.58,4.0,29.0,Cold Drinks & Juices,Toor-Nagar,2.0,2.0,1.0,2.0,1.0,2.0
2024-02-06,Orange Juice,1,264.89,2.0,38.0,Cold Drinks & Juices,Chana LLC,3.0,4.0,1.0,4.0,-2.0,-2.0
2024-02-10,Orange Juice,2,1315.6,3.0,16.0,Cold Drinks & Juices,D’Alia-Dey,1.0,2.0,1.0,3.0,1.0,1.0
2024-02-12,Orange Juice,1,657.8,3.0,23.0,Cold Drinks & Juices,D’Alia-Dey,2.0,3.0,2.0,1.0,-1.0,0.0
2024-02-21,Orange Juice,2,529.78,4.0,7.0,Cold Drinks & Juices,Chana LLC,1.0,3.0,1.0,4.0,1.0,1.0
2024-02-22,Orange Juice,2,1749.56,3.0,17.0,Cold Drinks & Juices,Gupta Ltd,2.0,4.0,1.0,5.0,0.0,-1.0
2024-03-06,Orange Juice,3,390.03,4.0,26.0,Cold Drinks & Juices,Murthy-Kaul,2.0,3.0,2.0,2.0,1.0,1.0
2024-03-15,Orange Juice,3,1973.4,5.0,31.0,Cold Drinks & Juices,D’Alia-Dey,3.0,4.0,3.0,4.0,0.0,1.0
2024-03-19,Orange Juice,2,1762.84,3.0,13.0,Cold Drinks & Juices,Baral-Kamdar,3.0,5.0,1.0,2.0,-1.0,-2.0
2024-03-26,Orange Juice,4,3519.04,4.5,16.5,Cold Drinks & Juices,Gupta Ltd,2.0,3.0,2.0,3.0,2.0,1.5
2024-03-27,Orange Juice,1,264.89,1.0,33.0,Cold Drinks & Juices,Chana LLC,4.0,4.5,1.0,3.0,-3.0,-3.5
2024-03-31,Orange Juice,1,16.86,5.0,8.0,Cold Drinks & Juices,Toor-Nagar,1.0,1.0,2.0,4.0,0.0,4.0
2024-04-04,Orange Juice,3,2624.34,1.0,10.0,Cold Drinks & Juices,Gupta Ltd,1.0,5.0,2.0,3.0,2.0,-4.0
2024-04-13,Orange Juice,2,1762.84,3.0,15.0,Cold Drinks & Juices,Baral-Kamdar,3.0,1.0,3.0,4.0,-1.0,2.0
2024-04-18,Orange Juice,2,529.78,3.0,17.0,Cold Drinks & Juices,Chana LLC,2.0,3.0,3.0,5.0,0.0,0.0
2024-04-29,Orange Juice,3,1323.6,1.0,27.0,Cold Drinks & Juices,Palla LLC,2.0,3.0,2.0,3.0,1.0,-2.0
2024-05-08,Orange Juice,1,16.86,2.0,27.0,Cold Drinks & Juices,Toor-Nagar,3.0,1.0,4.0,4.5,-2.0,1.0
2024-05-10,Orange Juice,3,1323.6,4.0,21.0,Cold Drinks & Juices,Palla LLC,1.0,2.0,1.0,1.0,2.0,2.0
2024-05-14,Orange Juice,3,50.58,3.0,15.0,Cold Drinks & Juices,Toor-Nagar,3.0,4.0,1.0,5.0,0.0,-1.0
2024-05-20,Orange Juice,2,33.72,3.0,26.0,Cold Drinks & Juices,Toor-Nagar,3.0,3.0,3.0,1.0,-1.0,0.0
2024-05-28,Orange Juice,1,881.42,3.0,13.0,Cold Drinks & Juices,Baral-Kamdar,2.0,3.0,2.0,3.0,-1.0,0.0
2024-06-02,Orange Juice,1,16.86,5.0,14.0,Cold Drinks & Juices,Toor-Nagar,1.0,3.0,2.0,3.0,0.0,2.0
2024-06-04,Orange Juice,1,441.2,5.0,31.0,Cold Drinks & Juices,Palla LLC,1.0,5.0,3.0,1.0,0.0,0.0
2024-06-06,Orange Juice,2,1315.6,4.0,12.0,Cold Drinks & Juices,D’Alia-Dey,1.0,5.0,1.0,2.0,1.0,-1.0
2024-06-17,Orange Juice,3,1580.4899999999998,3.5,23.0,Cold Drinks & Juices,Chana LLC,2.0,4.0,3.0,4.0,1.0,-0.5
2024-06-21,Orange Juice,2,1315.6,3.0,17.0,Cold Drinks & Juices,D’Alia-Dey,3.0,3.5,3.0,3.0,-1.0,-0.5
2024-06-22,Orange Juice,1,441.2,4.0,16.0,Cold Drinks & Juices,Palla LLC,2.0,3.0,2.0,3.0,-1.0,1.0
2024-06-25,Orange Juice,2,1749.56,3.0,15.0,Cold Drinks & Juices,Gupta Ltd,1.0,4.0,1.0,3.0,1.0,-1.0
2024-06-28,Orange Juice,1,16.86,2.0,35.0,Cold Drinks & Juices,Toor-Nagar,2.0,3.0,1.0,5.0,-1.0,-1.0
2024-06-29,Orange Juice,3,794.67,4.0,12.0,Cold Drinks & Juices,Chana LLC,1.0,2.0,1.0,5.0,2.0,2.0
2024-07-16,Orange Juice,2,1762.84,5.0,14.0,Cold Drinks & Juices,Baral-Kamdar,3.0,4.0,2.0,4.0,-1.0,1.0
2024-07-18,Orange Juice,1,130.01,5.0,12.0,Cold Drinks & Juices,Murthy-Kaul,2.0,5.0,3.0,3.5,-1.0,0.0
2024-07-23,Orange Juice,2,529.78,5.0,13.0,Cold Drinks & Juices,Chana LLC,1.0,5.0,2.0,3.0,1.0,0.0
2024-07-31,Orange Juice,3,2644.26,3.0,29.0,Cold Drinks & Juices,Baral-Kamdar,2.0,5.0,1.0,4.0,1.0,-2.0
2024-08-04,Orange Juice,5,2884.36,4.0,18.0,Cold Drinks & Juices,Gupta Ltd,3.0,3.0,2.0,3.0,2.0,1.0
2024-08-05,Orange Juice,3,1973.4,4.0,10.0,Cold Drinks & Juices,D’Alia-Dey,5.0,4.0,1.0,2.0,-2.0,0.0
2024-08-22,Orange Juice,3,2644.26,1.0,23.0,Cold Drinks & Juices,Baral-Kamdar,3.0,4.0,3.0,4.0,0.0,-3.0
2024-08-26,Orange Juice,1,130.01,4.0,33.0,Cold Drinks & Juices,Murthy-Kaul,3.0,1.0,2.0,5.0,-2.0,3.0
2024-08-31,Orange Juice,2,1315.6,1.0,12.0,Cold Drinks & Juices,D’Alia-Dey,1.0,4.0,1.0,5.0,1.0,-3.0
2024-09-03,Orange Juice,2,1004.79,4.5,20.0,Cold Drinks & Juices,Gupta Ltd,2.0,1.0,2.0,5.0,0.0,3.5
2024-09-11,Orange Juice,3,50.58,3.0,14.0,Cold Drinks & Juices,Toor-Nagar,2.0,4.5,3.0,3.0,1.0,-1.5
2024-09-21,Orange Juice,1,657.8,4.0,16.0,Cold Drinks & Juices,D’Alia-Dey,3.0,3.0,5.0,4.0,-2.0,1.0
2024-09-23,Orange Juice,3,1973.4,2.0,18.0,Cold Drinks & Juices,D’Alia-Dey,1.0,4.0,3.0,4.0,2.0,-2.0
2024-09-27,Orange Juice,2,1749.56,5.0,34.0,Cold Drinks & Juices,Gupta Ltd,3.0,2.0,3.0,1.0,-1.0,3.0
2024-10-13,Orange Juice,2,882.4,4.0,19.0,Cold Drinks & Juices,Palla LLC,2.0,5.0,1.0,4.0,0.0,-1.0
2024-10-23,Orange Juice,2,1315.6,4.0,46.0,Cold Drinks & Juices,D’Alia-Dey,2.0,4.0,2.0,1.0,0.0,0.0
2024-10-24,Orange Juice,3,1323.6,5.0,14.0,Cold Drinks & Juices,Palla LLC,2.0,4.0,2.0,4.5,1.0,1.0
2024-11-01,Orange Juice,2,260.02,1.0,22.0,Cold Drinks & Juices,Murthy-Kaul,3.0,5.0,3.0,3.0,-1.0,-4.0
2024-11-04,Orange Juice,2,882.4,1.0,15.0,Cold Drinks & Juices,Palla LLC,2.0,1.0,1.0,4.0,0.0,0.0
2023-05-05,Pain Reliever,2,1165.74,4.0,17.0,Pharmacy,"Barad, Devi and Andra",1.0,1.0,1.0,5.0,1.0,3.0
2023-05-08,Pain Reliever,1,888.12,4.0,13.0,Pharmacy,Gaba LLC,2.0,4.0,1.0,5.0,-1.0,0.0
2023-05-11,Pain Reliever,3,1592.5500000000002,3.0,20.0,Pharmacy,"Batra, Sant and Mandal",1.0,4.0,2.0,3.0,2.0,-1.0
2023-05-15,Pain Reliever,1,632.43,1.0,14.0,Pharmacy,Basu and Sons,3.0,3.0,6.0,3.0,-2.0,-2.0
2023-05-18,Pain Reliever,3,1748.61,4.0,36.0,Pharmacy,"Barad, Devi and Andra",1.0,1.0,3.0,1.0,2.0,3.0
2023-05-24,Pain Reliever,6,4365.18,3.0,9.5,Pharmacy,"Prakash, Bawa and Kale",3.0,4.0,3.0,3.0,3.0,-1.0
2023-05-25,Pain Reliever,2,174.6,4.0,13.0,Pharmacy,"Apte, Soman and Raju",6.0,3.0,1.0,1.0,-4.0,1.0
2023-06-10,Pain Reliever,1,822.63,3.0,13.0,Pharmacy,"Prakash, Bawa and Kale",2.0,4.0,2.0,4.0,-1.0,-1.0
2023-06-17,Pain Reliever,3,1897.29,4.0,13.0,Pharmacy,Basu and Sons,1.0,3.0,1.0,4.0,2.0,1.0
2023-06-19,Pain Reliever,2,1776.24,2.0,9.0,Pharmacy,Gaba LLC,3.0,4.0,3.0,3.0,-1.0,-2.0
2023-06-20,Pain Reliever,3,261.9,4.0,22.0,Pharmacy,"Apte, Soman and Raju",2.0,2.0,1.0,1.0,1.0,2.0
2023-06-21,Pain Reliever,3,2467.89,4.0,17.0,Pharmacy,"Prakash, Bawa and Kale",3.0,4.0,3.0,4.0,0.0,0.0
2023-06-24,Pain Reliever,3,2467.89,4.0,36.0,Pharmacy,"Prakash, Bawa and Kale",3.0,4.0,6.0,3.0,0.0,0.0
2023-06-25,Pain Reliever,2,1061.7,1.0,22.0,Pharmacy,"Batra, Sant and Mandal",3.0,4.0,2.0,4.0,-1.0,-3.0
2023-07-09,Pain Reliever,1,632.43,3.0,17.0,Pharmacy,Basu and Sons,2.0,1.0,1.0,3.0,-1.0,2.0
2023-07-15,Pain Reliever,2,174.6,4.0,11.0,Pharmacy,"Apte, Soman and Raju",1.0,3.0,3.0,4.0,1.0,1.0
2023-07-20,Pain Reliever,3,1748.61,1.0,11.0,Pharmacy,"Barad, Devi and Andra",2.0,4.0,2.0,2.0,1.0,-3.0
2023-07-30,Pain Reliever,2,1061.7,3.0,17.0,Pharmacy,"Batra, Sant and Mandal",3.0,1.0,3.0,4.0,-1.0,2.0
2023-07-31,Pain Reliever,2,1645.26,4.0,14.0,Pharmacy,"Prakash, Bawa and Kale",2.0,3.0,3.0,4.0,0.0,1.0
2023-08-06,Pain Reliever,3,2467.89,3.0,19.0,Pharmacy,"Prakash, Bawa and Kale",2.0,4.0,3.0,4.0,1.0,-1.0
2023-08-08,Pain Reliever,5,1526.7599999999998,3.0,14.0,Pharmacy,Basu and Sons,3.0,3.0,2.0,1.0,2.0,0.0
2023-08-09,Pain Reliever,2,1264.86,4.0,21.0,Pharmacy,Basu and Sons,5.0,3.0,1.0,3.0,-3.0,1.0
2023-08-13,Pain Reliever,2,1061.7,3.0,37.0,Pharmacy,"Batra, Sant and Mandal",2.0,4.0,2.0,4.0,0.0,-1.0
2023-08-14,Pain Reliever,1,888.12,5.0,12.0,Pharmacy,Gaba LLC,2.0,3.0,3.0,1.0,-1.0,2.0
2023-08-16,Pain Reliever,5,2857.41,2.5,25.0,Pharmacy,"Batra, Sant and Mandal",1.0,5.0,2.0,3.0,4.0,-2.5
2023-08-27,Pain Reliever,2,1264.86,4.0,19.0,Pharmacy,Basu and Sons,5.0,2.5,2.0,4.0,-3.0,1.5
2023-09-04,Pain Reliever,3,2467.89,3.0,22.0,Pharmacy,"Prakash, Bawa and Kale",2.0,4.0,3.0,3.0,1.0,-1.0
